,collection_week,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
679,9/24/2021,MA,UMASS MEMORIAL HEALH - HARRINGTON HOSPITAL,SOUTHBRIDGE,Short Term,108.3,108.3,75.3,72.3,72.3,6.4,6.4,0.0,0.0,75.3,6.0,6.0,6.0,6.0,4.6,4.6,,,,758.0,758.0,527.0,506.0,506.0,45.0,45.0,0.0,0.0,527.0,42.0,42.0,42.0,42.0,32.0,32.0
707,9/17/2021,MA,ADCARE HOSPITAL OF WORCESTER INC,WORCESTER,Short Term,114.0,114.0,114.0,97.1,97.1,-999999.0,-999999.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,798.0,798.0,798.0,680.0,680.0,20.0,8.0,0.0,0.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0
744,9/24/2021,MA,FALMOUTH HOSPITAL,FALMOUTH,Short Term,152.1,152.1,102.1,61.9,61.9,-999999.0,-999999.0,0.0,0.0,102.1,12.1,12.1,-999999.0,-999999.0,-999999.0,-999999.0,,,,1065.0,1065.0,715.0,433.0,433.0,15.0,15.0,0.0,0.0,715.0,85.0,85.0,27.0,27.0,7.0,7.0
839,10/1/2021,MA,BEVERLY HOSPITAL CORPORATION,BEVERLY,Short Term,321.9,308.0,252.0,229.9,218.9,9.1,8.6,0.0,0.0,265.9,19.7,11.9,18.6,11.0,-999999.0,-999999.0,,,,2253.0,2156.0,1764.0,1609.0,1532.0,64.0,60.0,0.0,0.0,1861.0,138.0,83.0,130.0,77.0,26.0,26.0
911,10/1/2021,MA,BOSTON MEDICAL CENTER CORPORATION-,BOSTON,Short Term,598.3,515.7,442.0,453.4,388.4,10.6,10.6,0.0,0.0,510.6,88.0,63.0,79.7,51.3,7.7,6.9,,,,4188.0,3610.0,3094.0,3174.0,2719.0,74.0,74.0,0.0,0.0,3574.0,616.0,441.0,558.0,359.0,54.0,48.0
922,10/1/2021,MA,NEW ENGLAND SINAI HOSPITAL,STOUGHTON,Long Term,75.6,75.6,75.6,73.1,73.1,-999999.0,-999999.0,0.0,0.0,75.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,529.0,529.0,529.0,512.0,512.0,8.0,8.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
923,9/17/2021,MA,HOLY FAMILY HOSPITAL,METHUEN,Short Term,193.9,173.9,139.9,140.3,130.9,12.6,12.1,0.0,0.0,159.9,16.7,11.7,12.7,11.1,-999999.0,-999999.0,,,,1357.0,1217.0,979.0,982.0,916.0,88.0,85.0,0.0,0.0,1119.0,117.0,82.0,89.0,78.0,18.0,18.0
926,9/24/2021,MA,HOLY FAMILY HOSPITAL,METHUEN,Short Term,184.6,169.3,135.3,141.7,131.9,13.6,12.9,0.0,0.0,150.6,15.7,12.0,13.1,11.6,-999999.0,-999999.0,,,,1292.0,1185.0,947.0,992.0,923.0,95.0,90.0,0.0,0.0,1054.0,110.0,84.0,92.0,81.0,22.0,22.0
930,9/17/2021,MA,TUFTS MEDICAL CENTER,BOSTON,Short Term,465.0,364.0,333.0,316.0,252.0,7.6,7.6,-999999.0,-999999.0,429.0,118.6,64.6,77.4,43.9,6.9,6.9,,,,3255.0,2548.0,2331.0,2212.0,1764.0,53.0,53.0,-999999.0,-999999.0,3003.0,830.0,452.0,542.0,307.0,48.0,48.0
943,9/17/2021,MA,FAIRVIEW HOSPITAL,GREAT BARRINGTON,Critical Access Hospitals,36.0,32.0,24.0,8.0,7.7,0.0,0.0,0.0,0.0,28.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,,,,252.0,224.0,168.0,56.0,54.0,0.0,0.0,0.0,0.0,196.0,28.0,28.0,13.0,13.0,0.0,0.0
1037,9/24/2021,MA,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,BOSTON,Short Term,177.1,177.1,159.1,145.0,145.0,-999999.0,-999999.0,0.0,0.0,159.1,8.0,8.0,5.9,5.9,-999999.0,-999999.0,,,,1240.0,1240.0,1114.0,1015.0,1015.0,25.0,25.0,0.0,0.0,1114.0,56.0,56.0,41.0,41.0,-999999.0,-999999.0
1057,9/17/2021,MA,STURDY MEMORIAL HOSPITAL,ATTLEBORO,Short Term,181.1,181.1,150.1,120.6,120.6,7.4,5.0,0.0,0.0,150.1,15.4,15.4,7.9,7.9,-999999.0,-999999.0,,,,1268.0,1268.0,1051.0,844.0,844.0,52.0,35.0,0.0,0.0,1051.0,108.0,108.0,55.0,55.0,24.0,22.0
1144,10/1/2021,MA,CAMBRIDGE HEALTH ALLIANCE,CAMBRIDGE,Short Term,297.9,256.0,189.4,179.4,146.4,-999999.0,-999999.0,0.0,0.0,231.3,15.7,15.7,9.1,9.1,-999999.0,-999999.0,,,,2085.0,1792.0,1326.0,1256.0,1025.0,11.0,8.0,0.0,0.0,1619.0,110.0,110.0,64.0,64.0,6.0,5.0
1156,10/1/2021,MA,BOSTON CHILDREN'S HOSPITAL,BOSTON,Childrens Hospitals,478.0,0.0,0.0,377.1,0.0,0.0,0.0,5.7,-999999.0,426.0,107.0,0.0,99.1,0.0,0.0,0.0,,,,3346.0,0.0,0.0,2640.0,0.0,0.0,0.0,40.0,26.0,2982.0,749.0,0.0,694.0,0.0,0.0,0.0
1397,9/17/2021,MA,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,Short Term,242.3,234.3,188.3,160.3,156.4,9.7,9.4,0.0,0.0,196.3,14.0,14.0,13.0,13.0,-999999.0,-999999.0,,,,1696.0,1640.0,1318.0,1122.0,1095.0,68.0,66.0,0.0,0.0,1374.0,98.0,98.0,91.0,91.0,18.0,18.0
1414,9/24/2021,MA,GOOD SAMARITAN MEDICAL CENTER,BROCKTON,Short Term,292.0,266.0,224.0,195.1,184.6,6.6,6.6,0.0,0.0,250.0,19.0,19.0,14.6,14.6,-999999.0,-999999.0,,,,2044.0,1862.0,1568.0,1366.0,1292.0,46.0,46.0,0.0,0.0,1750.0,133.0,133.0,102.0,102.0,14.0,14.0
1429,9/24/2021,MA,MELROSEWAKEFIELD HEALTHCARE,MELROSE,Short Term,189.1,185.1,147.1,135.7,132.6,5.4,5.4,0.0,0.0,151.1,14.0,10.0,9.6,6.4,-999999.0,-999999.0,,,,1324.0,1296.0,1030.0,950.0,928.0,38.0,38.0,0.0,0.0,1058.0,98.0,70.0,67.0,45.0,26.0,26.0
1437,9/17/2021,MA,LAWRENCE GENERAL HOSPITAL,LAWRENCE,Short Term,231.1,217.9,144.3,147.1,132.9,12.1,11.7,-999999.0,0.0,157.6,13.9,13.9,12.9,12.9,-999999.0,-999999.0,,,,1618.0,1525.0,1010.0,1030.0,930.0,85.0,82.0,-999999.0,0.0,1103.0,97.0,97.0,90.0,90.0,25.0,21.0
1738,9/17/2021,MA,BOSTON CHILDREN'S HOSPITAL,BOSTON,Childrens Hospitals,478.0,0.0,0.0,374.8,0.0,0.0,0.0,6.5,-999999.0,426.0,107.0,0.0,101.5,0.0,0.0,0.0,,,,2868.0,0.0,0.0,2249.0,0.0,0.0,0.0,39.0,17.0,2556.0,642.0,0.0,609.0,0.0,0.0,0.0
1752,9/24/2021,MA,"SOUTHCOAST HOSPITAL GROUP, INC",FALL RIVER,Short Term,721.0,626.0,512.0,523.4,486.1,38.7,35.3,-999999.0,0.0,602.0,46.4,46.4,42.9,42.9,8.1,7.9,,,,5047.0,4382.0,3584.0,3664.0,3403.0,271.0,247.0,-999999.0,0.0,4214.0,325.0,325.0,300.0,300.0,57.0,55.0
1792,9/24/2021,MA,HEALTH ALLIANCE - CLINTON HOSPITAL,LEOMINSTER,Short Term,138.0,138.0,106.0,95.4,95.4,10.6,9.6,0.0,0.0,106.0,10.0,10.0,10.0,10.0,6.1,6.0,,,,966.0,966.0,742.0,668.0,668.0,74.0,67.0,0.0,0.0,742.0,70.0,70.0,70.0,70.0,43.0,42.0
1870,10/1/2021,MA,BAYSTATE NOBLE HOSPITAL,WESTFIELD,Short Term,87.1,87.1,63.1,61.4,61.4,-999999.0,-999999.0,0.0,0.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,610.0,610.0,442.0,430.0,430.0,16.0,14.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,10/1/2021,MA,BERKSHIRE MEDICAL CENTER INC - 1,PITTSFIELD,Short Term,402.4,372.6,314.6,209.1,204.6,8.0,7.9,0.0,0.0,341.6,20.0,20.0,12.1,12.1,-999999.0,-999999.0,,,,2817.0,2608.0,2202.0,1464.0,1432.0,56.0,55.0,0.0,0.0,2391.0,140.0,140.0,85.0,85.0,19.0,17.0
1931,10/1/2021,MA,HEYWOOD HOSPITAL -,GARDNER,Short Term,151.0,140.0,120.0,66.6,64.0,7.6,7.4,0.0,0.0,131.0,10.0,10.0,5.4,5.4,4.0,4.0,,,,1057.0,980.0,840.0,466.0,448.0,53.0,52.0,0.0,0.0,917.0,70.0,70.0,38.0,38.0,28.0,28.0
2118,9/17/2021,MA,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,NEEDHAM,Short Term,90.0,90.0,70.9,53.3,53.3,4.1,-999999.0,0.0,0.0,70.9,7.0,7.0,5.7,5.7,-999999.0,0.0,,,,630.0,630.0,496.0,373.0,373.0,29.0,8.0,0.0,0.0,496.0,49.0,49.0,40.0,40.0,-999999.0,0.0
2176,9/24/2021,MA,BAYSTATE MEDICAL CENTER,SPRINGFIELD,Short Term,962.1,812.0,716.0,687.4,597.6,43.0,42.9,-999999.0,-999999.0,844.1,152.0,89.0,89.6,48.0,11.0,11.0,,,,6735.0,5684.0,5012.0,4812.0,4183.0,301.0,300.0,6.0,6.0,5909.0,1064.0,623.0,627.0,336.0,77.0,77.0
2207,9/17/2021,MA,UMASS MEMORIAL MEDICAL CENTER INC,WORCESTER,Short Term,978.1,874.1,764.1,743.4,672.4,32.3,30.4,0.0,0.0,853.1,187.0,128.0,153.9,108.9,10.0,9.7,,,,6847.0,6119.0,5349.0,5204.0,4707.0,226.0,213.0,0.0,0.0,5972.0,1309.0,896.0,1077.0,762.0,70.0,68.0
2356,10/1/2021,MA,"SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE",BOSTON,Childrens Hospitals,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,-999999.0,0.0,0.0,0.0,,,,63.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,63.0,28.0,0.0,7.0,0.0,0.0,0.0
2499,9/24/2021,MA,TUFTS MEDICAL CENTER,BOSTON,Short Term,462.1,361.1,330.1,329.1,260.4,7.9,7.9,-999999.0,-999999.0,426.1,118.1,64.1,84.1,47.6,7.1,7.1,,,,3235.0,2528.0,2311.0,2304.0,1823.0,55.0,55.0,-999999.0,-999999.0,2983.0,827.0,449.0,589.0,333.0,50.0,50.0
2543,9/17/2021,MA,"SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE",BOSTON,Childrens Hospitals,9.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,-999999.0,0.0,0.0,0.0,,,,63.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,63.0,28.0,0.0,8.0,0.0,0.0,0.0
2590,9/24/2021,MA,STURDY MEMORIAL HOSPITAL,ATTLEBORO,Short Term,174.0,174.0,143.0,115.6,115.6,8.6,5.4,0.0,0.0,143.0,14.0,14.0,7.3,7.3,-999999.0,-999999.0,,,,1218.0,1218.0,1001.0,809.0,809.0,60.0,38.0,0.0,0.0,1001.0,98.0,98.0,51.0,51.0,18.0,15.0
2743,9/24/2021,MA,CURAHEALTH STOUGHTON,STOUGHTON,Long Term,21.0,21.0,21.0,18.8,18.8,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,126.0,126.0,126.0,113.0,113.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,9/24/2021,MA,WINCHESTER HOSPITAL,WINCHESTER,Short Term,190.7,186.9,157.9,151.4,148.0,5.3,5.3,0.0,0.0,161.7,11.0,11.0,8.1,8.1,-999999.0,-999999.0,,,,1335.0,1308.0,1105.0,1060.0,1036.0,37.0,37.0,0.0,0.0,1132.0,77.0,77.0,57.0,57.0,24.0,24.0
2900,10/1/2021,MA,CURAHEALTH STOUGHTON,STOUGHTON,Long Term,21.0,21.0,21.0,18.4,18.4,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,147.0,147.0,147.0,129.0,129.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,10/1/2021,MA,MELROSEWAKEFIELD HEALTHCARE,MELROSE,Short Term,190.6,186.4,148.4,136.4,132.9,-999999.0,-999999.0,0.0,0.0,152.6,14.1,10.0,10.0,6.4,-999999.0,-999999.0,,,,1334.0,1305.0,1039.0,955.0,930.0,25.0,25.0,0.0,0.0,1068.0,99.0,70.0,70.0,45.0,19.0,19.0
2984,9/24/2021,MA,TEWKSBURY HOSPITAL,TEWKSBURY,Long Term,324.0,324.0,324.0,297.6,297.6,-999999.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2268.0,2268.0,2268.0,2083.0,2083.0,6.0,0.0,0.0,0.0,2268.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,10/1/2021,MA,ST ELIZABETH'S MEDICAL CENTER,BRIGHTON,Short Term,214.0,214.0,214.0,192.0,192.0,-999999.0,-999999.0,0.0,0.0,214.0,32.0,32.0,28.0,28.0,6.3,6.3,,,,1498.0,1498.0,1498.0,1344.0,1344.0,20.0,20.0,0.0,0.0,1498.0,224.0,224.0,196.0,196.0,44.0,44.0
3048,9/17/2021,MA,WESTERN MASSACHUSETTS HOSPITAL,WESTFIELD,Long Term,87.0,87.0,87.0,69.9,69.9,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,609.0,609.0,609.0,489.0,489.0,0.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,9/24/2021,MA,MILFORD REGIONAL MEDICAL CENTER,MILFORD,Short Term,206.0,191.0,141.0,128.3,121.1,6.0,6.0,0.0,0.0,156.0,10.0,10.0,9.3,9.3,-999999.0,-999999.0,,,,1442.0,1337.0,987.0,898.0,848.0,42.0,42.0,0.0,0.0,1092.0,70.0,70.0,65.0,65.0,4.0,4.0
3176,10/1/2021,MA,MARTHA'S VINEYARD HOSPITAL INC,OAK BLUFFS,Critical Access Hospitals,44.4,44.4,28.4,18.1,18.1,0.0,0.0,0.0,0.0,28.4,5.9,5.9,0.0,0.0,0.0,0.0,,,,311.0,311.0,199.0,127.0,127.0,0.0,0.0,0.0,0.0,199.0,41.0,41.0,0.0,0.0,0.0,0.0
3208,9/17/2021,MA,SAINT ANNE'S HOSPITAL,FALL RIVER,Short Term,216.0,216.0,179.0,163.3,163.3,10.0,10.0,0.0,0.0,179.0,12.0,12.0,7.9,7.9,-999999.0,-999999.0,,,,1512.0,1512.0,1253.0,1143.0,1143.0,70.0,70.0,0.0,0.0,1253.0,84.0,84.0,55.0,55.0,4.0,4.0
3420,9/17/2021,MA,SHRINERS' HOSPITAL FOR CHILDREN (THE),SPRINGFIELD,Childrens Hospitals,6.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,6.0,-999999.0,0.0,-999999.0,0.0,0.0,0.0,,,,42.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,0.0,4.0,0.0,0.0,0.0
3496,10/1/2021,MA,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,MILTON,Short Term,113.9,113.9,85.9,83.0,83.0,6.4,5.6,0.0,0.0,85.9,7.1,7.1,6.4,6.4,-999999.0,-999999.0,,,,797.0,797.0,601.0,581.0,581.0,45.0,39.0,0.0,0.0,601.0,50.0,50.0,45.0,45.0,17.0,16.0
3515,9/17/2021,MA,LEMUEL SHATTUCK HOSPITAL,JAMAICA PLAIN,Long Term,246.6,246.6,246.6,204.7,204.7,-999999.0,-999999.0,0.0,0.0,246.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,1726.0,1726.0,1726.0,1433.0,1433.0,15.0,-999999.0,0.0,0.0,1726.0,0.0,0.0,0.0,0.0,0.0,0.0
3864,10/1/2021,MA,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,Childrens Hospitals,72.0,0.0,0.0,56.9,0.0,0.0,0.0,0.0,0.0,72.0,40.0,0.0,35.3,0.0,0.0,0.0,,,,504.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,504.0,280.0,0.0,247.0,0.0,0.0,0.0
3914,10/1/2021,MA,MOUNT AUBURN HOSPITAL,CAMBRIDGE,Short Term,213.3,207.0,181.9,180.3,174.7,6.0,-999999.0,0.0,0.0,188.1,23.3,17.0,19.6,14.0,-999999.0,0.0,,,,1493.0,1449.0,1273.0,1262.0,1223.0,42.0,19.0,0.0,0.0,1317.0,163.0,119.0,137.0,98.0,-999999.0,0.0
3955,9/17/2021,MA,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,Short Term,848.7,788.6,717.7,736.9,690.3,11.3,9.6,0.0,0.0,777.9,135.4,75.3,116.1,69.6,10.0,8.3,,,,5941.0,5520.0,5024.0,5158.0,4832.0,79.0,67.0,0.0,0.0,5445.0,948.0,527.0,813.0,487.0,70.0,58.0
3962,9/24/2021,MA,MORTON HOSPITAL,TAUNTON,Short Term,144.1,144.1,102.1,92.1,92.1,12.1,12.0,0.0,0.0,102.1,8.1,8.1,6.7,6.7,-999999.0,-999999.0,,,,1009.0,1009.0,715.0,645.0,645.0,85.0,84.0,0.0,0.0,715.0,57.0,57.0,47.0,47.0,17.0,17.0
3965,10/1/2021,MA,SHRINERS' HOSPITAL FOR CHILDREN (THE),SPRINGFIELD,Childrens Hospitals,4.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,28.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,9/17/2021,MA,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,PLYMOUTH,Short Term,236.0,236.0,183.4,180.7,180.7,18.7,7.9,0.0,0.0,183.4,11.7,11.7,11.0,11.0,-999999.0,-999999.0,,,,1652.0,1652.0,1284.0,1265.0,1265.0,131.0,55.0,0.0,0.0,1284.0,82.0,82.0,77.0,77.0,26.0,23.0
4014,9/24/2021,MA,HEBREW REHABILITATION CENTER,BOSTON,Long Term,680.0,680.0,680.0,611.1,611.1,-999999.0,-999999.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4760.0,4760.0,4760.0,4278.0,4278.0,4.0,4.0,0.0,0.0,4760.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,9/24/2021,MA,SOUTH SHORE HOSPITAL,SOUTH WEYMOUTH,Short Term,575.1,507.4,407.4,455.6,402.7,13.4,13.4,0.0,0.0,466.1,34.3,24.0,30.4,21.6,5.7,5.7,,,,4026.0,3552.0,2852.0,3189.0,2819.0,94.0,94.0,0.0,0.0,3263.0,240.0,168.0,213.0,151.0,40.0,40.0
4023,9/17/2021,MA,HOLYOKE MEDICAL CENTER,HOLYOKE,Short Term,136.0,136.0,96.0,95.0,95.0,4.0,4.0,0.0,0.0,96.0,4.6,4.6,4.6,4.6,-999999.0,-999999.0,,,,952.0,952.0,672.0,665.0,665.0,28.0,28.0,0.0,0.0,672.0,32.0,32.0,32.0,32.0,13.0,13.0
4054,9/17/2021,MA,LOWELL GENERAL HOSPITAL,LOWELL,Short Term,294.4,246.4,197.3,215.6,192.6,8.7,8.7,-999999.0,-999999.0,245.3,19.4,19.4,18.3,18.3,-999999.0,-999999.0,,,,2061.0,1725.0,1381.0,1509.0,1348.0,61.0,61.0,6.0,-999999.0,1717.0,136.0,136.0,128.0,128.0,12.0,12.0
4211,10/1/2021,MA,WHITTIER REHABILITATION HOSPITAL,WESTBOROUGH,Long Term,96.0,96.0,96.0,94.7,94.7,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,672.0,672.0,672.0,663.0,663.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0
4258,9/17/2021,MA,FALMOUTH HOSPITAL,FALMOUTH,Short Term,155.0,155.0,105.0,72.1,72.1,5.4,5.4,0.0,0.0,105.0,15.0,15.0,5.4,5.4,-999999.0,-999999.0,,,,1085.0,1085.0,735.0,505.0,505.0,38.0,38.0,0.0,0.0,735.0,105.0,105.0,38.0,38.0,11.0,11.0
