,collection_week,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
510,9/17/2021,AZ,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,PHOENIX,Short Term,943.0,930.0,823.0,546.1,531.0,109.3,78.6,0.0,0.0,823.0,217.0,217.0,115.9,114.6,25.7,22.3,0.0,0.0,0.0,6601.0,6510.0,5761.0,3823.0,3717.0,765.0,550.0,0.0,0.0,5761.0,1519.0,1519.0,811.0,802.0,180.0,156.0
515,10/1/2021,AZ,ABRAZO WEST CAMPUS,GOODYEAR,Short Term,233.9,209.7,180.0,207.6,180.0,53.6,53.3,0.0,0.0,207.6,85.1,59.0,26.1,24.0,18.3,18.3,-999999.0,0.0,0.0,1637.0,1468.0,1260.0,1453.0,1260.0,375.0,373.0,0.0,0.0,1453.0,596.0,413.0,183.0,168.0,128.0,128.0
562,9/24/2021,AZ,CHANDLER REGIONAL MEDICAL CENTER,CHANDLER,Short Term,519.4,503.0,475.3,478.4,464.0,69.9,69.3,0.0,0.0,491.7,80.6,70.1,74.4,65.6,18.6,18.3,0.0,0.0,0.0,3636.0,3521.0,3327.0,3349.0,3248.0,489.0,485.0,0.0,0.0,3442.0,564.0,491.0,521.0,459.0,130.0,128.0
565,9/17/2021,AZ,ST LUKE'S MEDICAL CENTER,PHOENIX,Short Term,94.0,94.0,74.0,35.7,35.7,10.0,10.0,0.0,0.0,74.0,10.0,10.0,9.1,9.1,4.9,4.9,0.0,0.0,0.0,658.0,658.0,518.0,250.0,250.0,70.0,70.0,0.0,0.0,518.0,70.0,70.0,64.0,64.0,34.0,34.0
670,9/17/2021,AZ,COPPER QUEEN COMMUNITY HOSPITAL,BISBEE,Critical Access Hospitals,43.0,43.0,21.0,10.7,10.7,-999999.0,-999999.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,301.0,147.0,75.0,75.0,23.0,20.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
801,9/24/2021,AZ,LA PAZ REGIONAL HOSPITAL,PARKER,Critical Access Hospitals,35.0,35.0,35.0,10.9,10.9,4.4,4.4,0.0,0.0,35.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,245.0,245.0,245.0,76.0,76.0,31.0,31.0,0.0,0.0,245.0,21.0,20.0,16.0,16.0,7.0,7.0
860,10/1/2021,AZ,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,SHOW LOW,Short Term,142.0,133.4,106.0,79.9,77.3,21.9,21.3,-999999.0,-999999.0,106.0,17.0,17.0,16.9,16.9,12.4,12.4,0.0,0.0,0.0,994.0,934.0,742.0,559.0,541.0,153.0,149.0,-999999.0,-999999.0,742.0,119.0,119.0,118.0,118.0,87.0,87.0
907,9/17/2021,AZ,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,LAVEEN,Short Term,72.0,72.0,40.0,9.4,9.4,-999999.0,-999999.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,504.0,280.0,66.0,66.0,19.0,19.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
919,9/24/2021,AZ,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,PHOENIX,Short Term,942.9,929.9,822.9,557.9,546.6,102.6,81.4,-999999.0,-999999.0,822.9,216.9,216.9,108.6,108.1,24.3,21.9,0.0,0.0,0.0,6600.0,6509.0,5760.0,3905.0,3826.0,718.0,570.0,-999999.0,-999999.0,5760.0,1518.0,1518.0,760.0,757.0,170.0,153.0
921,10/1/2021,AZ,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,SPRINGERVILLE,Critical Access Hospitals,24.0,24.0,18.0,10.3,10.3,-999999.0,-999999.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,126.0,72.0,72.0,10.0,10.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
925,9/17/2021,AZ,ORO VALLEY HOSPITAL,ORO VALLEY,Short Term,70.0,70.0,41.6,51.7,41.6,8.1,8.1,0.0,0.0,51.7,10.0,10.0,10.0,10.0,4.4,4.4,0.0,0.0,0.0,490.0,490.0,291.0,362.0,291.0,57.0,57.0,0.0,0.0,362.0,70.0,70.0,70.0,70.0,31.0,31.0
934,9/24/2021,AZ,WESTERN REGIONAL MEDICAL CENTER,GOODYEAR,Short Term,38.0,12.0,12.0,5.7,5.7,0.0,0.0,0.0,0.0,12.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,266.0,84.0,84.0,40.0,40.0,0.0,0.0,0.0,0.0,84.0,16.0,16.0,9.0,9.0,0.0,0.0
1111,9/24/2021,AZ,VALLEY VIEW MEDICAL CENTER,FORT MOHAVE,Short Term,68.0,68.0,58.0,23.3,23.3,-999999.0,-999999.0,0.0,0.0,58.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,476.0,476.0,406.0,163.0,163.0,12.0,8.0,0.0,0.0,406.0,14.0,14.0,-999999.0,-999999.0,-999999.0,-999999.0
1143,10/1/2021,AZ,PAGE HOSPITAL,PAGE,Critical Access Hospitals,27.0,27.0,20.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,20.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,140.0,18.0,16.0,-999999.0,-999999.0,0.0,0.0,140.0,21.0,21.0,0.0,0.0,0.0,0.0
1348,9/17/2021,AZ,SELECT SPECIALTY HOSPITAL PHOENIX,PHOENIX,Long Term,48.0,48.0,48.0,44.3,44.3,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,336.0,336.0,310.0,310.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,10/1/2021,AZ,BANNER OCOTILLO MEDICAL CENTER,CHANDLER,Short Term,96.0,96.0,96.0,65.7,62.4,16.4,10.7,0.0,0.0,96.0,12.0,12.0,5.7,5.7,-999999.0,-999999.0,0.0,0.0,0.0,672.0,672.0,672.0,460.0,437.0,115.0,75.0,0.0,0.0,672.0,84.0,84.0,40.0,40.0,16.0,15.0
1457,9/17/2021,AZ,PAGE HOSPITAL,PAGE,Critical Access Hospitals,27.0,27.0,20.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,20.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,140.0,23.0,21.0,8.0,6.0,0.0,0.0,140.0,21.0,21.0,0.0,0.0,0.0,0.0
1470,9/24/2021,AZ,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,MESA,Short Term,158.0,158.0,75.0,41.6,41.6,23.1,23.1,0.0,0.0,75.0,4.1,4.1,4.0,4.0,-999999.0,-999999.0,0.0,0.0,0.0,1106.0,1106.0,525.0,291.0,291.0,162.0,162.0,0.0,0.0,525.0,29.0,29.0,28.0,28.0,24.0,24.0
1510,9/24/2021,AZ,MERCY GILBERT MEDICAL CENTER,GILBERT,Short Term,272.4,262.3,247.3,249.3,242.4,49.7,48.7,0.0,0.0,257.4,23.4,23.4,22.0,22.0,15.6,15.6,0.0,0.0,0.0,1907.0,1836.0,1731.0,1745.0,1697.0,348.0,341.0,0.0,0.0,1802.0,164.0,164.0,154.0,154.0,109.0,109.0
1541,9/24/2021,AZ,HONORHEALTH DEER VALLEY MEDICAL CENTER,PHOENIX,Short Term,320.0,320.0,242.0,209.0,209.0,42.1,42.0,0.0,0.0,242.0,40.0,40.0,28.0,28.0,5.6,5.6,,,,2240.0,2240.0,1694.0,1463.0,1463.0,295.0,294.0,0.0,0.0,1694.0,280.0,280.0,196.0,196.0,39.0,39.0
1561,9/17/2021,AZ,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",PHOENIX,Short Term,45.0,45.0,28.0,7.0,-999999.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,315.0,196.0,49.0,26.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,9/24/2021,AZ,CORNERSTONE SPECIALTY HOSPITALS TUCSON,TUCSON,Long Term,34.0,34.0,34.0,31.4,31.4,-999999.0,-999999.0,0.0,0.0,34.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,238.0,238.0,220.0,220.0,27.0,27.0,0.0,0.0,238.0,70.0,70.0,0.0,0.0,0.0,0.0
1600,10/1/2021,AZ,"KPC PROMISE HOSPITAL OF PHOENIX, LLC",MESA,Long Term,36.0,36.0,36.0,26.4,26.4,0.0,0.0,0.0,0.0,36.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,252.0,252.0,252.0,185.0,185.0,0.0,0.0,0.0,0.0,252.0,42.0,42.0,42.0,42.0,0.0,0.0
1618,9/24/2021,AZ,HOLY CROSS HOSPITAL,NOGALES,Critical Access Hospitals,22.0,22.0,9.9,9.9,9.9,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,10/1/2021,AZ,TUCSON MEDICAL CENTER,TUCSON,Short Term,468.1,348.3,318.0,427.3,310.7,39.0,35.3,-999999.0,-999999.0,432.9,45.0,45.0,23.1,23.1,7.6,7.6,0.0,0.0,0.0,3277.0,2438.0,2226.0,2991.0,2175.0,273.0,247.0,6.0,6.0,3030.0,315.0,315.0,162.0,162.0,53.0,53.0
1670,10/1/2021,AZ,HOLY CROSS HOSPITAL,NOGALES,Critical Access Hospitals,22.0,22.0,7.9,7.9,7.9,-999999.0,-999999.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,55.0,55.0,55.0,5.0,5.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,9/24/2021,AZ,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",WILLCOX,Critical Access Hospitals,30.0,30.0,24.0,8.6,8.0,-999999.0,-999999.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,210.0,168.0,60.0,56.0,6.0,6.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,9/24/2021,AZ,YUMA REGIONAL MEDICAL CENTER,YUMA,Short Term,239.7,235.3,234.6,239.7,234.6,38.7,34.4,-999999.0,0.0,239.7,42.0,42.0,25.4,25.4,11.0,11.0,0.0,0.0,0.0,1678.0,1647.0,1642.0,1678.0,1642.0,271.0,241.0,15.0,0.0,1678.0,294.0,294.0,178.0,178.0,77.0,77.0
1954,9/17/2021,AZ,VALLEYWISE HEALTH MEDICAL CENTER,PHOENIX,Short Term,790.0,698.0,669.0,529.3,521.0,34.0,30.6,0.0,0.0,703.0,55.0,48.0,39.6,37.6,10.6,10.6,0.0,0.0,0.0,5530.0,4886.0,4683.0,3705.0,3647.0,238.0,214.0,0.0,0.0,4921.0,385.0,336.0,277.0,263.0,74.0,74.0
2100,10/1/2021,AZ,BANNER CASA GRANDE MEDICAL CENTER,CASA GRANDE,Short Term,165.0,165.0,149.0,103.4,102.7,29.7,19.0,0.0,0.0,149.0,39.0,39.0,18.9,18.9,8.1,6.7,0.0,0.0,0.0,1155.0,1155.0,1043.0,724.0,719.0,208.0,133.0,0.0,0.0,1043.0,273.0,273.0,132.0,132.0,57.0,47.0
2209,9/24/2021,AZ,NORTHWEST MEDICAL CENTER SAHUARITA,SAHUARITA,Short Term,20.0,20.0,-999999.0,6.0,-999999.0,-999999.0,-999999.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,23.0,42.0,23.0,-999999.0,-999999.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,9/17/2021,AZ,MT. GRAHAM REGIONAL MEDICAL CENTER,SAFFORD,Short Term,43.0,42.9,35.0,25.0,24.9,8.1,8.1,0.0,0.0,35.0,6.0,6.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,301.0,300.0,245.0,175.0,174.0,57.0,57.0,0.0,0.0,245.0,42.0,42.0,16.0,16.0,8.0,8.0
2262,10/1/2021,AZ,LA PAZ REGIONAL HOSPITAL,PARKER,Critical Access Hospitals,35.0,35.0,35.0,8.1,8.1,-999999.0,-999999.0,0.0,0.0,35.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,245.0,245.0,245.0,57.0,57.0,13.0,13.0,0.0,0.0,245.0,21.0,21.0,15.0,14.0,6.0,4.0
2278,9/24/2021,AZ,"MOUNTAIN VISTA MEDICAL CENTER, LP",MESA,Short Term,201.0,197.0,167.0,112.0,111.6,18.6,18.0,0.0,0.0,171.0,28.0,28.0,21.7,21.7,8.9,8.7,0.0,0.0,0.0,1407.0,1379.0,1169.0,784.0,781.0,130.0,126.0,0.0,0.0,1197.0,196.0,196.0,152.0,152.0,62.0,61.0
2292,9/24/2021,AZ,MT. GRAHAM REGIONAL MEDICAL CENTER,SAFFORD,Short Term,47.4,47.4,35.0,27.4,27.4,9.7,9.7,0.0,0.0,35.0,6.0,6.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,332.0,332.0,245.0,192.0,192.0,68.0,68.0,0.0,0.0,245.0,42.0,42.0,24.0,24.0,11.0,11.0
2297,9/24/2021,AZ,BANNER GATEWAY MEDICAL CENTER,GILBERT,Short Term,239.1,232.1,202.1,156.4,154.1,11.3,-999999.0,0.0,0.0,202.1,36.0,36.0,9.7,9.0,-999999.0,0.0,0.0,0.0,0.0,1674.0,1625.0,1415.0,1095.0,1079.0,79.0,13.0,0.0,0.0,1415.0,252.0,252.0,68.0,63.0,-999999.0,0.0
2308,9/24/2021,AZ,ST. MARY'S HOSPITAL,TUCSON,Short Term,166.1,166.1,137.7,137.7,137.7,17.9,16.9,0.0,0.0,137.7,40.0,40.0,15.6,15.6,7.9,7.9,0.0,0.0,0.0,1163.0,1163.0,964.0,964.0,964.0,125.0,118.0,0.0,0.0,964.0,280.0,280.0,109.0,109.0,55.0,55.0
2321,9/17/2021,AZ,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,MESA,Short Term,158.0,158.0,75.0,37.0,37.0,17.4,17.4,0.0,0.0,75.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1106.0,1106.0,525.0,259.0,259.0,122.0,122.0,0.0,0.0,525.0,28.0,28.0,28.0,28.0,28.0,28.0
2388,10/1/2021,AZ,HONORHEALTH JOHN C. LINCOLN MEDICAL CENTER,PHOENIX,Short Term,396.0,396.0,356.0,202.4,202.0,25.6,24.6,0.0,0.0,356.0,55.0,55.0,33.0,33.0,-999999.0,-999999.0,,,,2772.0,2772.0,2492.0,1417.0,1414.0,179.0,172.0,0.0,0.0,2492.0,385.0,385.0,231.0,231.0,27.0,27.0
2506,9/24/2021,AZ,FLAGSTAFF MEDICAL CENTER,FLAGSTAFF,Short Term,264.0,232.0,230.9,226.7,198.0,37.4,37.4,-999999.0,-999999.0,238.3,46.3,39.9,37.9,37.9,8.7,8.7,0.0,0.0,0.0,1848.0,1624.0,1616.0,1587.0,1386.0,262.0,262.0,-999999.0,-999999.0,1668.0,324.0,279.0,265.0,265.0,61.0,61.0
2534,9/24/2021,AZ,YAVAPAI REGIONAL MEDICAL CENTER,PRESCOTT,Short Term,228.9,228.9,172.6,160.9,158.0,35.0,34.7,-999999.0,-999999.0,173.4,35.7,35.7,25.6,25.6,5.6,5.6,0.0,0.0,0.0,1602.0,1602.0,1208.0,1126.0,1106.0,245.0,243.0,-999999.0,-999999.0,1214.0,250.0,250.0,179.0,179.0,39.0,39.0
2594,9/17/2021,AZ,YAVAPAI REGIONAL MEDICAL CENTER,PRESCOTT,Short Term,237.4,237.4,183.0,170.1,166.3,39.7,39.4,-999999.0,-999999.0,183.0,37.0,37.0,26.0,26.0,6.4,6.4,0.0,0.0,0.0,1662.0,1662.0,1281.0,1191.0,1164.0,278.0,276.0,-999999.0,-999999.0,1281.0,259.0,259.0,182.0,182.0,45.0,45.0
2624,10/1/2021,AZ,VALLEYWISE HEALTH MEDICAL CENTER,PHOENIX,Short Term,790.0,698.0,669.0,517.7,509.0,39.3,33.4,-999999.0,-999999.0,703.0,55.0,48.0,40.6,38.7,8.3,8.3,0.0,0.0,0.0,5530.0,4886.0,4683.0,3624.0,3563.0,275.0,234.0,16.0,16.0,4921.0,385.0,336.0,284.0,271.0,58.0,58.0
2765,9/17/2021,AZ,MERCY GILBERT MEDICAL CENTER,GILBERT,Short Term,273.4,261.1,243.9,247.0,237.9,53.3,52.4,0.0,0.0,256.1,23.1,23.1,22.3,22.3,14.4,14.4,0.0,0.0,0.0,1914.0,1828.0,1707.0,1729.0,1665.0,373.0,367.0,0.0,0.0,1793.0,162.0,162.0,156.0,156.0,101.0,101.0
2835,10/1/2021,AZ,BANNER THUNDERBIRD MEDICAL CENTER,GLENDALE,Short Term,763.0,698.0,587.0,381.9,352.4,65.9,41.3,4.1,-999999.0,587.0,73.0,73.0,48.1,44.7,11.0,9.0,0.0,0.0,0.0,5341.0,4886.0,4109.0,2673.0,2467.0,461.0,289.0,29.0,10.0,4109.0,511.0,511.0,337.0,313.0,77.0,63.0
2907,10/1/2021,AZ,ST JOSEPH'S HOSPITAL,TUCSON,Short Term,233.3,226.3,200.9,207.9,200.9,19.9,16.3,0.0,0.0,207.9,69.7,44.0,31.1,25.0,6.4,6.4,0.0,0.0,0.0,1633.0,1584.0,1406.0,1455.0,1406.0,139.0,114.0,0.0,0.0,1455.0,488.0,308.0,218.0,175.0,45.0,45.0
2913,9/17/2021,AZ,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,SHOW LOW,Short Term,139.6,131.4,99.3,78.4,77.9,20.4,20.1,-999999.0,-999999.0,103.9,14.6,14.6,14.1,14.1,10.9,10.7,0.0,0.0,0.0,977.0,920.0,695.0,549.0,545.0,143.0,141.0,-999999.0,-999999.0,727.0,102.0,102.0,99.0,99.0,76.0,75.0
3077,10/1/2021,AZ,FLAGSTAFF MEDICAL CENTER,FLAGSTAFF,Short Term,264.0,232.0,231.3,223.0,196.1,36.0,35.9,-999999.0,-999999.0,242.1,48.4,39.6,38.4,38.4,9.1,9.1,0.0,0.0,0.0,1848.0,1624.0,1619.0,1561.0,1373.0,252.0,251.0,-999999.0,-999999.0,1695.0,339.0,277.0,269.0,269.0,64.0,64.0
3080,9/24/2021,AZ,PHOENIX CHILDREN'S HOSPITAL,PHOENIX,Childrens Hospitals,375.0,0.0,0.0,303.6,0.0,0.0,0.0,8.6,8.6,375.0,120.0,0.0,81.9,0.0,0.0,0.0,5.0,0.0,0.0,2625.0,0.0,0.0,2125.0,0.0,0.0,0.0,60.0,60.0,2625.0,840.0,0.0,573.0,0.0,0.0,0.0
3129,9/24/2021,AZ,HONORHEALTH JOHN C. LINCOLN MEDICAL CENTER,PHOENIX,Short Term,396.0,396.0,356.0,200.9,200.9,31.7,30.7,-999999.0,0.0,356.0,55.0,55.0,34.4,34.4,6.1,6.1,,,,2772.0,2772.0,2492.0,1406.0,1406.0,222.0,215.0,-999999.0,0.0,2492.0,385.0,385.0,241.0,241.0,43.0,43.0
3163,9/17/2021,AZ,BANNER GOLDFIELD MEDICAL CENTER,APACHE JUNCTION,Short Term,30.0,30.0,30.0,11.4,9.7,-999999.0,-999999.0,-999999.0,-999999.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,210.0,210.0,80.0,68.0,23.0,16.0,-999999.0,-999999.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,10/1/2021,AZ,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,PHOENIX,Short Term,104.0,88.0,67.0,51.0,48.3,16.3,16.0,-999999.0,-999999.0,83.0,7.0,7.0,4.7,4.7,-999999.0,-999999.0,,,,728.0,616.0,469.0,357.0,338.0,114.0,112.0,-999999.0,-999999.0,581.0,49.0,49.0,33.0,33.0,19.0,19.0
3274,9/17/2021,AZ,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,PHOENIX,Short Term,556.0,510.6,446.0,466.0,422.3,82.6,81.3,-999999.0,-999999.0,491.4,168.0,122.6,160.0,116.3,37.1,37.1,0.0,0.0,0.0,3892.0,3574.0,3122.0,3262.0,2956.0,578.0,569.0,9.0,-999999.0,3440.0,1176.0,858.0,1120.0,814.0,260.0,260.0
3383,10/1/2021,AZ,WESTERN REGIONAL MEDICAL CENTER,GOODYEAR,Short Term,38.0,12.0,12.0,4.6,4.6,0.0,0.0,0.0,0.0,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,84.0,84.0,32.0,32.0,0.0,0.0,0.0,0.0,84.0,7.0,7.0,0.0,0.0,0.0,0.0
3429,10/1/2021,AZ,ABRAZO ARROWHEAD CAMPUS,GLENDALE,Short Term,252.6,252.6,205.6,205.6,205.6,41.4,41.4,0.0,0.0,205.6,59.9,40.9,58.3,40.7,16.9,16.9,0.0,0.0,0.0,1768.0,1768.0,1439.0,1439.0,1439.0,290.0,290.0,0.0,0.0,1439.0,419.0,286.0,408.0,285.0,118.0,118.0
3430,9/24/2021,AZ,WICKENBURG COMMUNITY HOSPITAL,WICKENBURG,Critical Access Hospitals,27.0,27.0,18.0,4.7,4.7,-999999.0,-999999.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,162.0,162.0,108.0,28.0,28.0,6.0,5.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
