,collection_week,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
4712,10/1/2021,DE,"TIDALHEALTH NANTICOKE, INC.",SEAFORD,Short Term,99.0,90.0,84.0,83.6,76.7,23.6,18.4,-999999.0,0.0,99.0,9.0,9.0,6.1,6.1,-999999.0,-999999.0,0.0,0.0,0.0,693.0,630.0,588.0,585.0,537.0,165.0,129.0,-999999.0,0.0,693.0,63.0,63.0,43.0,43.0,22.0,15.0
5182,9/17/2021,DE,"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",WILMINGTON,Childrens Hospitals,260.0,0.0,0.0,194.7,0.0,0.0,0.0,7.9,7.0,208.0,70.0,0.0,64.3,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,1363.0,0.0,0.0,0.0,55.0,49.0,1456.0,490.0,0.0,450.0,0.0,0.0,0.0
5398,10/1/2021,DE,CHRISTIANACARE,NEWARK,Short Term,1903.1,1701.1,1437.0,1190.0,1083.1,107.1,100.0,-999999.0,0.0,1639.0,196.0,116.0,144.9,95.6,16.7,16.0,0.0,0.0,0.0,13322.0,11908.0,10059.0,8330.0,7582.0,750.0,700.0,23.0,0.0,11473.0,1372.0,812.0,1014.0,669.0,117.0,112.0
6535,10/1/2021,DE,"BAYHEALTH HOSPITAL, KENT CAMPUS",DOVER,Short Term,300.0,277.0,277.0,271.0,256.1,50.0,45.3,0.0,0.0,300.0,45.0,29.0,42.3,28.0,11.1,11.1,0.0,0.0,0.0,2100.0,1939.0,1939.0,1897.0,1793.0,350.0,317.0,0.0,0.0,2100.0,315.0,203.0,296.0,196.0,78.0,78.0
6635,9/24/2021,DE,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",MILFORD,Short Term,242.0,223.0,153.0,140.7,140.4,23.7,22.7,0.0,0.0,242.0,10.0,10.0,9.9,9.9,-999999.0,-999999.0,0.0,0.0,0.0,1694.0,1561.0,1071.0,985.0,983.0,166.0,159.0,0.0,0.0,1694.0,70.0,70.0,69.0,69.0,16.0,16.0
6832,9/24/2021,DE,SELECT SPECIALTY HOSPITAL WILMINGTON,WILMINGTON,Long Term,35.0,35.0,35.0,32.0,32.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,245.0,224.0,224.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
7369,9/17/2021,DE,SELECT SPECIALTY HOSPITAL WILMINGTON,WILMINGTON,Long Term,35.0,35.0,35.0,32.4,32.4,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,245.0,227.0,227.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
9144,9/24/2021,DE,"BAYHEALTH HOSPITAL, KENT CAMPUS",DOVER,Short Term,300.0,277.0,277.0,267.0,252.0,46.4,43.3,0.0,0.0,300.0,45.0,29.0,40.4,28.4,9.7,9.7,0.0,0.0,0.0,2100.0,1939.0,1939.0,1869.0,1764.0,325.0,303.0,0.0,0.0,2100.0,315.0,203.0,283.0,199.0,68.0,68.0
9280,10/1/2021,DE,"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",WILMINGTON,Childrens Hospitals,260.0,0.0,0.0,185.3,0.0,0.0,0.0,8.0,8.0,208.0,70.0,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,1297.0,0.0,0.0,0.0,56.0,56.0,1456.0,490.0,0.0,384.0,0.0,0.0,0.0
9287,9/24/2021,DE,BEEBE MEDICAL CENTER,LEWES,Short Term,210.0,210.0,196.0,174.1,169.9,21.1,21.0,0.0,0.0,196.0,20.0,20.0,17.0,17.0,4.7,4.6,0.0,0.0,0.0,1470.0,1470.0,1372.0,1219.0,1189.0,148.0,147.0,0.0,0.0,1372.0,140.0,140.0,119.0,119.0,33.0,32.0
10497,9/17/2021,DE,CHRISTIANACARE,NEWARK,Short Term,1893.4,1691.4,1429.0,1197.7,1096.1,101.0,90.4,-999999.0,0.0,1631.0,196.0,116.0,141.6,95.7,17.4,16.0,0.0,0.0,0.0,13254.0,11840.0,10003.0,8384.0,7673.0,707.0,633.0,27.0,0.0,11417.0,1372.0,812.0,991.0,670.0,122.0,112.0
10779,9/17/2021,DE,"TIDALHEALTH NANTICOKE, INC.",SEAFORD,Short Term,99.0,90.0,90.0,78.4,71.3,27.6,19.0,0.0,0.0,99.0,9.0,9.0,6.6,6.6,5.4,-999999.0,0.0,0.0,0.0,693.0,630.0,630.0,549.0,499.0,193.0,133.0,0.0,0.0,693.0,63.0,63.0,46.0,46.0,38.0,20.0
11777,10/1/2021,DE,ST FRANCIS HOSPITAL,WILMINGTON,Short Term,151.0,145.0,70.6,60.0,58.1,7.1,7.1,0.0,0.0,76.6,16.0,10.0,5.7,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,1057.0,1015.0,494.0,420.0,407.0,50.0,50.0,0.0,0.0,536.0,112.0,70.0,40.0,27.0,11.0,11.0
11973,9/24/2021,DE,"TIDALHEALTH NANTICOKE, INC.",SEAFORD,Short Term,99.0,90.0,88.3,85.6,77.9,23.6,16.6,0.0,0.0,99.0,9.0,9.0,6.7,6.7,5.0,-999999.0,0.0,0.0,0.0,693.0,630.0,618.0,599.0,545.0,165.0,116.0,0.0,0.0,693.0,63.0,63.0,47.0,47.0,35.0,18.0
12080,9/24/2021,DE,CHRISTIANACARE,NEWARK,Short Term,1898.7,1696.7,1433.3,1201.3,1087.4,104.0,95.0,5.1,-999999.0,1635.3,196.0,116.0,151.1,94.7,14.7,13.4,0.0,0.0,0.0,13291.0,11877.0,10033.0,8409.0,7612.0,728.0,665.0,36.0,-999999.0,11447.0,1372.0,812.0,1058.0,663.0,103.0,94.0
12845,9/17/2021,DE,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",MILFORD,Short Term,242.0,223.0,153.0,122.0,122.0,28.3,24.6,0.0,0.0,242.0,10.0,10.0,9.7,9.7,-999999.0,-999999.0,0.0,0.0,0.0,1694.0,1561.0,1071.0,854.0,854.0,198.0,172.0,0.0,0.0,1694.0,70.0,70.0,68.0,68.0,23.0,23.0
13219,10/1/2021,DE,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",MILFORD,Short Term,242.0,223.0,153.0,135.0,133.9,29.1,28.0,0.0,0.0,242.0,10.0,10.0,9.7,9.7,-999999.0,-999999.0,0.0,0.0,0.0,1694.0,1561.0,1071.0,945.0,937.0,204.0,196.0,0.0,0.0,1694.0,70.0,70.0,68.0,68.0,15.0,15.0
13291,9/17/2021,DE,"BAYHEALTH HOSPITAL, KENT CAMPUS",DOVER,Short Term,300.0,277.0,277.0,256.1,241.6,48.7,46.1,0.0,0.0,300.0,45.0,29.0,37.1,28.4,8.1,8.1,0.0,0.0,0.0,2100.0,1939.0,1939.0,1793.0,1691.0,341.0,323.0,0.0,0.0,2100.0,315.0,203.0,260.0,199.0,57.0,57.0
14893,9/10/2021,DE,"TIDALHEALTH NANTICOKE, INC.",SEAFORD,Short Term,99.0,90.0,90.0,80.7,75.3,28.0,21.1,-999999.0,0.0,99.0,9.0,9.0,5.6,5.6,4.3,-999999.0,0.0,0.0,0.0,693.0,630.0,630.0,565.0,527.0,196.0,148.0,-999999.0,0.0,693.0,63.0,63.0,39.0,39.0,30.0,20.0
15176,9/3/2021,DE,CHRISTIANACARE,NEWARK,Short Term,1871.9,1669.9,1408.0,1179.9,1079.1,99.0,90.6,-999999.0,0.0,1610.0,185.4,105.4,131.7,90.3,15.4,14.6,0.0,0.0,0.0,13103.0,11689.0,9856.0,8259.0,7554.0,693.0,634.0,24.0,0.0,11270.0,1298.0,738.0,922.0,632.0,108.0,102.0
17109,9/3/2021,DE,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",MILFORD,Short Term,242.0,223.0,153.0,131.0,130.3,32.7,30.1,0.0,0.0,242.0,10.0,10.0,9.9,9.9,5.1,5.1,0.0,0.0,0.0,1694.0,1561.0,1071.0,917.0,912.0,229.0,211.0,0.0,0.0,1694.0,70.0,70.0,69.0,69.0,36.0,36.0
18116,9/3/2021,DE,"BAYHEALTH HOSPITAL, KENT CAMPUS",DOVER,Short Term,300.0,277.0,277.0,252.9,241.0,52.7,46.9,0.0,0.0,300.0,45.0,29.0,36.7,28.6,7.6,7.6,0.0,0.0,0.0,2100.0,1939.0,1939.0,1770.0,1687.0,369.0,328.0,0.0,0.0,2100.0,315.0,203.0,257.0,200.0,53.0,53.0
18343,9/10/2021,DE,"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",WILMINGTON,Childrens Hospitals,260.0,0.0,0.0,184.1,0.0,0.0,0.0,4.9,4.9,208.0,70.0,0.0,63.4,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,1289.0,0.0,0.0,0.0,34.0,34.0,1456.0,490.0,0.0,444.0,0.0,0.0,0.0
18643,9/3/2021,DE,SELECT SPECIALTY HOSPITAL WILMINGTON,WILMINGTON,Long Term,35.0,35.0,35.0,34.0,34.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,245.0,238.0,238.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
20296,9/3/2021,DE,ST FRANCIS HOSPITAL,WILMINGTON,Short Term,151.0,145.0,74.7,64.9,63.7,7.3,7.3,0.0,0.0,83.6,16.0,10.0,8.1,6.4,-999999.0,-999999.0,0.0,0.0,0.0,1057.0,1015.0,523.0,454.0,446.0,51.0,51.0,0.0,0.0,585.0,112.0,70.0,57.0,45.0,13.0,13.0
20936,9/10/2021,DE,BEEBE MEDICAL CENTER,LEWES,Short Term,210.0,210.0,196.0,200.7,195.9,38.6,38.6,-999999.0,0.0,196.0,20.0,20.0,19.3,19.3,7.9,7.9,0.0,0.0,0.0,1470.0,1470.0,1372.0,1405.0,1371.0,270.0,270.0,-999999.0,0.0,1372.0,140.0,140.0,135.0,135.0,55.0,55.0
21631,9/10/2021,DE,SELECT SPECIALTY HOSPITAL WILMINGTON,WILMINGTON,Long Term,35.0,35.0,35.0,32.0,32.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,245.0,224.0,224.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
22840,9/3/2021,DE,"TIDALHEALTH NANTICOKE, INC.",SEAFORD,Short Term,99.0,90.0,90.0,75.7,71.7,24.1,19.1,-999999.0,0.0,99.0,9.0,9.0,5.3,5.3,-999999.0,-999999.0,0.0,0.0,0.0,693.0,630.0,630.0,530.0,502.0,169.0,134.0,-999999.0,0.0,693.0,63.0,63.0,37.0,37.0,21.0,7.0
23037,9/3/2021,DE,"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",WILMINGTON,Childrens Hospitals,260.0,0.0,0.0,170.4,0.0,0.0,0.0,6.6,6.1,208.0,70.0,0.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,1193.0,0.0,0.0,0.0,46.0,43.0,1456.0,490.0,0.0,429.0,0.0,0.0,0.0
23423,9/10/2021,DE,CHRISTIANACARE,NEWARK,Short Term,1897.6,1695.6,1433.6,1239.0,1136.4,104.1,94.6,-999999.0,0.0,1635.6,195.6,115.6,139.7,101.0,15.1,14.3,0.0,0.0,0.0,13283.0,11869.0,10035.0,8673.0,7955.0,729.0,662.0,27.0,0.0,11449.0,1369.0,809.0,978.0,707.0,106.0,100.0
23602,9/10/2021,DE,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",MILFORD,Short Term,242.0,223.0,153.0,138.3,137.9,33.4,32.6,0.0,0.0,242.0,10.0,10.0,9.7,9.7,4.7,4.7,0.0,0.0,0.0,1694.0,1561.0,1071.0,968.0,965.0,234.0,228.0,0.0,0.0,1694.0,70.0,70.0,68.0,68.0,33.0,33.0
25431,9/3/2021,DE,BEEBE MEDICAL CENTER,LEWES,Short Term,210.0,210.0,196.0,184.7,181.7,29.7,29.7,-999999.0,0.0,196.0,20.0,20.0,18.7,18.7,7.0,7.0,0.0,0.0,0.0,1470.0,1470.0,1372.0,1293.0,1272.0,208.0,208.0,-999999.0,0.0,1372.0,140.0,140.0,131.0,131.0,49.0,49.0
25681,9/10/2021,DE,"BAYHEALTH HOSPITAL, KENT CAMPUS",DOVER,Short Term,300.0,277.0,277.0,265.7,253.9,55.9,52.7,0.0,0.0,300.0,45.0,29.0,38.7,28.3,6.9,6.0,0.0,0.0,0.0,2100.0,1939.0,1939.0,1860.0,1777.0,391.0,369.0,0.0,0.0,2100.0,315.0,203.0,271.0,198.0,48.0,42.0
25980,9/10/2021,DE,ST FRANCIS HOSPITAL,WILMINGTON,Short Term,151.0,145.0,76.3,66.1,59.9,9.6,9.6,0.0,0.0,82.3,16.0,10.0,8.4,6.1,-999999.0,-999999.0,0.0,0.0,0.0,1057.0,1015.0,534.0,463.0,419.0,67.0,67.0,0.0,0.0,576.0,112.0,70.0,59.0,43.0,13.0,13.0
26972,8/13/2021,DE,SELECT SPECIALTY HOSPITAL WILMINGTON,WILMINGTON,Long Term,35.0,35.0,35.0,31.7,31.7,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,245.0,222.0,222.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
27050,8/20/2021,DE,BEEBE MEDICAL CENTER,LEWES,Short Term,210.0,210.0,196.0,187.7,184.0,22.7,20.6,0.0,0.0,196.0,20.0,20.0,18.6,18.6,-999999.0,-999999.0,0.0,0.0,0.0,1470.0,1470.0,1372.0,1314.0,1288.0,159.0,144.0,0.0,0.0,1372.0,140.0,140.0,130.0,130.0,19.0,19.0
27547,8/27/2021,DE,SELECT SPECIALTY HOSPITAL WILMINGTON,WILMINGTON,Long Term,35.0,35.0,35.0,29.6,29.6,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,245.0,207.0,207.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
27678,8/27/2021,DE,ST FRANCIS HOSPITAL,WILMINGTON,Short Term,151.0,145.0,77.7,66.1,64.3,7.4,7.4,0.0,0.0,83.7,15.3,10.0,7.9,6.0,-999999.0,-999999.0,0.0,0.0,0.0,1057.0,1015.0,544.0,463.0,450.0,52.0,52.0,0.0,0.0,586.0,107.0,70.0,55.0,42.0,13.0,13.0
27782,8/13/2021,DE,BEEBE MEDICAL CENTER,LEWES,Short Term,210.0,210.0,196.0,187.0,182.7,15.3,15.3,0.0,0.0,196.0,20.0,20.0,17.3,17.3,-999999.0,-999999.0,0.0,0.0,0.0,1470.0,1470.0,1372.0,1309.0,1279.0,107.0,107.0,0.0,0.0,1372.0,140.0,140.0,121.0,121.0,16.0,16.0
28534,8/27/2021,DE,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",MILFORD,Short Term,242.0,223.0,153.0,118.7,118.7,33.0,31.7,0.0,0.0,242.0,10.0,10.0,10.0,10.0,7.4,7.4,0.0,0.0,0.0,1694.0,1561.0,1071.0,831.0,831.0,231.0,222.0,0.0,0.0,1694.0,70.0,70.0,70.0,70.0,52.0,52.0
28841,8/20/2021,DE,CHRISTIANACARE,NEWARK,Short Term,1865.1,1663.1,1404.1,1180.0,1088.3,101.3,94.9,-999999.0,0.0,1606.1,183.6,103.6,118.6,83.1,13.6,12.9,0.0,0.0,0.0,13056.0,11642.0,9829.0,8260.0,7618.0,709.0,664.0,-999999.0,0.0,11243.0,1285.0,725.0,830.0,582.0,95.0,90.0
29649,8/20/2021,DE,ST FRANCIS HOSPITAL,WILMINGTON,Short Term,151.0,145.0,67.6,63.0,62.3,-999999.0,-999999.0,0.0,0.0,73.6,16.0,10.0,5.7,5.0,0.0,0.0,0.0,0.0,0.0,1057.0,1015.0,473.0,441.0,436.0,20.0,20.0,0.0,0.0,515.0,112.0,70.0,40.0,35.0,0.0,0.0
29967,8/27/2021,DE,BEEBE MEDICAL CENTER,LEWES,Short Term,210.0,210.0,196.0,198.6,193.3,33.6,32.0,0.0,0.0,196.0,20.0,20.0,18.6,18.6,4.0,4.0,0.0,0.0,0.0,1470.0,1470.0,1372.0,1390.0,1353.0,235.0,224.0,0.0,0.0,1372.0,140.0,140.0,130.0,130.0,28.0,28.0
30250,8/13/2021,DE,ST FRANCIS HOSPITAL,WILMINGTON,Short Term,151.0,145.0,66.3,58.4,55.6,-999999.0,-999999.0,0.0,0.0,72.3,16.0,10.0,7.1,4.6,0.0,0.0,0.0,0.0,0.0,1057.0,1015.0,464.0,409.0,389.0,15.0,14.0,0.0,0.0,506.0,112.0,70.0,50.0,32.0,0.0,0.0
31090,8/20/2021,DE,SELECT SPECIALTY HOSPITAL WILMINGTON,WILMINGTON,Long Term,35.0,35.0,35.0,30.3,30.3,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,245.0,212.0,212.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
32489,8/13/2021,DE,"TIDALHEALTH NANTICOKE, INC.",SEAFORD,Short Term,99.0,90.0,90.0,76.6,70.9,15.0,11.7,-999999.0,-999999.0,99.0,9.0,9.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,693.0,630.0,630.0,536.0,496.0,105.0,82.0,-999999.0,-999999.0,693.0,63.0,63.0,26.0,26.0,17.0,17.0
32739,8/27/2021,DE,"BAYHEALTH HOSPITAL, KENT CAMPUS",DOVER,Short Term,300.0,277.0,277.0,251.0,239.0,35.3,31.4,0.0,0.0,300.0,45.0,29.0,38.4,28.9,7.1,7.1,0.0,0.0,0.0,2100.0,1939.0,1939.0,1757.0,1673.0,247.0,220.0,0.0,0.0,2100.0,315.0,203.0,269.0,202.0,50.0,50.0
33005,8/27/2021,DE,"TIDALHEALTH NANTICOKE, INC.",SEAFORD,Short Term,99.0,90.0,90.0,70.3,65.3,20.4,14.7,-999999.0,-999999.0,99.0,9.0,9.0,4.4,4.4,-999999.0,-999999.0,0.0,0.0,0.0,693.0,630.0,630.0,492.0,457.0,143.0,103.0,-999999.0,-999999.0,693.0,63.0,63.0,31.0,31.0,22.0,22.0
33020,8/13/2021,DE,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",MILFORD,Short Term,242.0,223.0,153.0,124.6,124.3,19.1,18.0,0.0,0.0,242.0,10.0,10.0,10.0,10.0,-999999.0,-999999.0,0.0,0.0,0.0,1694.0,1561.0,1071.0,872.0,870.0,134.0,126.0,0.0,0.0,1694.0,70.0,70.0,70.0,70.0,24.0,24.0
33070,8/20/2021,DE,"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",WILMINGTON,Childrens Hospitals,260.0,0.0,0.0,177.0,0.0,0.0,0.0,6.1,6.1,208.0,70.0,0.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,1239.0,0.0,0.0,0.0,43.0,43.0,1456.0,490.0,0.0,387.0,0.0,0.0,0.0
33712,8/13/2021,DE,"BAYHEALTH HOSPITAL, KENT CAMPUS",DOVER,Short Term,300.0,277.0,277.0,263.3,248.0,21.1,18.9,0.0,0.0,300.0,45.0,29.0,39.4,28.4,4.6,4.6,0.0,0.0,0.0,2100.0,1939.0,1939.0,1843.0,1736.0,148.0,132.0,0.0,0.0,2100.0,315.0,203.0,276.0,199.0,32.0,32.0
33915,8/20/2021,DE,"TIDALHEALTH NANTICOKE, INC.",SEAFORD,Short Term,99.0,90.0,90.0,70.6,64.4,18.0,14.7,-999999.0,0.0,99.0,9.0,9.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,693.0,630.0,630.0,494.0,451.0,126.0,103.0,-999999.0,0.0,693.0,63.0,63.0,27.0,27.0,24.0,23.0
35744,8/20/2021,DE,"BAYHEALTH HOSPITAL, KENT CAMPUS",DOVER,Short Term,300.0,277.0,277.0,250.7,237.9,27.4,24.7,0.0,0.0,300.0,45.0,29.0,33.7,27.7,6.6,6.6,0.0,0.0,0.0,2100.0,1939.0,1939.0,1755.0,1665.0,192.0,173.0,0.0,0.0,2100.0,315.0,203.0,236.0,194.0,46.0,46.0
36890,8/27/2021,DE,"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",WILMINGTON,Childrens Hospitals,260.0,0.0,0.0,182.4,0.0,0.0,0.0,11.0,11.0,208.0,70.0,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,1277.0,0.0,0.0,0.0,77.0,77.0,1456.0,490.0,0.0,405.0,0.0,0.0,0.0
