,collection_week,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
21333,9/10/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,133.4,133.4,117.4,104.9,104.9,33.1,30.1,0.0,0.0,117.4,9.0,9.0,8.4,8.4,0.0,0.0,,,,934.0,934.0,822.0,734.0,734.0,232.0,211.0,0.0,0.0,822.0,63.0,63.0,59.0,59.0,0.0,0.0
22157,9/3/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,135.4,112.1,35.6,34.4,-999999.0,-999999.0,176.0,26.0,20.0,14.3,10.3,-999999.0,-999999.0,-999999.0,0.0,-999999.0,1281.0,1001.0,994.0,948.0,785.0,249.0,241.0,10.0,5.0,1232.0,182.0,140.0,100.0,72.0,12.0,12.0
23001,9/17/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,188.7,145.7,143.4,137.4,111.9,43.0,40.3,-999999.0,-999999.0,181.3,25.7,19.7,20.6,16.1,9.7,9.0,-999999.0,0.0,-999999.0,1321.0,1020.0,1004.0,962.0,783.0,301.0,282.0,8.0,5.0,1269.0,180.0,138.0,144.0,113.0,68.0,63.0
23155,9/10/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,137.7,111.4,40.4,39.4,-999999.0,-999999.0,176.0,26.0,20.0,17.1,11.7,5.1,5.0,-999999.0,0.0,-999999.0,1281.0,1001.0,994.0,964.0,780.0,283.0,276.0,13.0,8.0,1232.0,182.0,140.0,120.0,82.0,36.0,35.0
28104,8/20/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,117.0,97.9,14.9,12.9,-999999.0,-999999.0,176.0,26.0,20.0,13.0,9.4,-999999.0,-999999.0,0.0,0.0,0.0,1281.0,1001.0,994.0,819.0,685.0,104.0,90.0,4.0,-999999.0,1232.0,182.0,140.0,91.0,66.0,25.0,24.0
31841,8/27/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,121.0,121.0,105.0,92.1,92.1,21.7,18.4,0.0,0.0,105.0,9.0,9.0,6.0,6.0,0.0,0.0,,,,847.0,847.0,735.0,645.0,645.0,152.0,129.0,0.0,0.0,735.0,63.0,63.0,42.0,42.0,0.0,0.0
32375,8/20/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,124.6,124.6,108.6,96.9,96.9,18.1,12.7,0.0,0.0,108.6,9.0,9.0,5.3,5.3,0.0,0.0,,,,872.0,872.0,760.0,678.0,678.0,127.0,89.0,0.0,0.0,760.0,63.0,63.0,37.0,37.0,0.0,0.0
35690,8/27/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,121.4,105.9,20.4,18.4,-999999.0,-999999.0,176.0,26.0,20.0,13.4,9.4,-999999.0,-999999.0,-999999.0,0.0,-999999.0,1281.0,1001.0,994.0,850.0,741.0,143.0,129.0,5.0,4.0,1232.0,182.0,140.0,94.0,66.0,13.0,13.0
40978,8/13/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,126.0,126.0,110.0,89.9,89.9,10.4,5.9,0.0,0.0,110.0,9.0,9.0,4.3,4.3,0.0,0.0,,,,882.0,882.0,770.0,629.0,629.0,73.0,41.0,0.0,0.0,770.0,63.0,63.0,30.0,30.0,0.0,0.0
41165,7/30/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,109.9,91.3,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,10.1,6.7,-999999.0,-999999.0,-999999.0,0.0,0.0,1281.0,1001.0,994.0,769.0,639.0,8.0,-999999.0,0.0,0.0,1232.0,182.0,140.0,71.0,47.0,-999999.0,-999999.0
45380,7/30/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,126.0,126.0,110.0,84.4,84.4,6.7,-999999.0,0.0,0.0,110.0,9.0,9.0,6.0,6.0,0.0,0.0,,,,882.0,882.0,770.0,591.0,591.0,47.0,16.0,0.0,0.0,770.0,63.0,63.0,42.0,42.0,0.0,0.0
46031,8/13/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,129.4,104.7,8.7,7.6,-999999.0,0.0,176.0,26.0,20.0,10.6,7.7,-999999.0,-999999.0,0.0,0.0,0.0,1281.0,1001.0,994.0,906.0,733.0,61.0,53.0,-999999.0,0.0,1232.0,182.0,140.0,74.0,54.0,-999999.0,-999999.0
47669,8/6/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,127.1,106.0,4.7,-999999.0,0.0,0.0,176.0,26.0,20.0,7.7,6.1,-999999.0,-999999.0,0.0,0.0,0.0,1281.0,1001.0,994.0,890.0,742.0,33.0,25.0,0.0,0.0,1232.0,182.0,140.0,54.0,43.0,-999999.0,-999999.0
52284,7/23/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,114.0,96.0,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,12.0,9.1,-999999.0,-999999.0,0.0,0.0,0.0,1281.0,1001.0,994.0,798.0,672.0,15.0,13.0,0.0,0.0,1232.0,182.0,140.0,84.0,64.0,-999999.0,-999999.0
55317,7/23/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,126.0,126.0,110.0,96.1,96.1,6.6,-999999.0,-999999.0,0.0,110.0,9.0,9.0,5.3,5.3,0.0,0.0,,,,882.0,882.0,770.0,673.0,673.0,46.0,19.0,-999999.0,0.0,770.0,63.0,63.0,37.0,37.0,0.0,0.0
57349,7/16/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,111.4,94.3,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,9.3,6.9,0.0,0.0,-999999.0,0.0,0.0,1281.0,1001.0,994.0,780.0,660.0,5.0,-999999.0,0.0,0.0,1232.0,182.0,140.0,65.0,48.0,0.0,0.0
60603,7/16/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,116.7,116.7,100.7,89.3,89.3,5.6,-999999.0,0.0,0.0,100.7,9.0,9.0,6.6,6.6,0.0,0.0,,,,817.0,817.0,705.0,625.0,625.0,39.0,19.0,0.0,0.0,705.0,63.0,63.0,46.0,46.0,0.0,0.0
68651,6/25/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,136.3,113.9,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,9.6,8.3,0.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,954.0,797.0,15.0,14.0,0.0,0.0,1232.0,182.0,140.0,67.0,58.0,0.0,0.0
69244,7/9/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,110.9,110.9,94.9,83.9,83.9,7.3,-999999.0,0.0,0.0,94.9,9.0,9.0,6.9,6.9,0.0,0.0,,,,776.0,776.0,664.0,587.0,587.0,51.0,27.0,0.0,0.0,664.0,63.0,63.0,48.0,48.0,0.0,0.0
72754,7/9/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,121.9,102.4,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,9.0,4.9,0.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,853.0,717.0,25.0,21.0,0.0,0.0,1232.0,182.0,140.0,63.0,34.0,0.0,0.0
72956,7/2/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,127.3,103.0,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,9.4,7.7,0.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,891.0,721.0,27.0,26.0,0.0,0.0,1232.0,182.0,140.0,66.0,54.0,0.0,0.0
73015,6/25/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,103.0,103.0,87.0,79.9,79.9,4.3,-999999.0,0.0,0.0,87.0,9.0,9.0,6.4,6.4,0.0,0.0,,,,721.0,721.0,609.0,559.0,559.0,30.0,6.0,0.0,0.0,609.0,63.0,63.0,45.0,45.0,0.0,0.0
76083,7/2/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,103.7,103.7,87.7,82.4,82.4,7.3,-999999.0,0.0,0.0,87.7,9.0,9.0,8.6,8.6,0.0,0.0,,,,726.0,726.0,614.0,577.0,577.0,51.0,23.0,0.0,0.0,614.0,63.0,63.0,60.0,60.0,0.0,0.0
80612,6/11/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,135.4,114.6,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,11.7,9.9,-999999.0,-999999.0,-999999.0,-999999.0,0.0,1281.0,1001.0,994.0,948.0,802.0,18.0,15.0,0.0,0.0,1232.0,182.0,140.0,82.0,69.0,9.0,7.0
82597,6/4/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,103.0,101.3,87.0,78.7,78.7,5.7,-999999.0,0.0,0.0,87.0,9.0,9.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,721.0,709.0,609.0,551.0,551.0,40.0,20.0,0.0,0.0,609.0,63.0,63.0,38.0,38.0,0.0,0.0
83524,6/18/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,137.6,115.4,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,9.4,7.3,-999999.0,-999999.0,-999999.0,0.0,0.0,1281.0,1001.0,994.0,963.0,808.0,26.0,24.0,0.0,0.0,1232.0,182.0,140.0,66.0,51.0,-999999.0,-999999.0
86132,6/4/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,129.0,112.1,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,9.1,9.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,1281.0,1001.0,994.0,903.0,785.0,15.0,14.0,0.0,0.0,1232.0,182.0,140.0,64.0,63.0,-999999.0,-999999.0
86592,6/18/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,103.0,103.0,87.0,73.6,73.6,-999999.0,0.0,0.0,0.0,87.0,9.0,9.0,4.3,4.3,0.0,0.0,0.0,0.0,0.0,721.0,721.0,609.0,515.0,515.0,21.0,0.0,0.0,0.0,609.0,63.0,63.0,30.0,30.0,0.0,0.0
90297,6/11/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,103.0,103.0,87.0,77.9,77.9,4.7,-999999.0,0.0,0.0,87.0,9.0,9.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,721.0,721.0,609.0,545.0,545.0,33.0,13.0,0.0,0.0,609.0,63.0,63.0,36.0,36.0,0.0,0.0
96151,5/21/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,118.0,118.0,102.0,86.6,86.6,7.9,-999999.0,0.0,0.0,102.0,9.0,9.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,826.0,826.0,714.0,606.0,606.0,55.0,19.0,0.0,0.0,714.0,63.0,63.0,38.0,38.0,0.0,0.0
97650,5/28/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,122.1,107.0,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,5.1,4.6,-999999.0,-999999.0,-999999.0,0.0,0.0,1281.0,1001.0,994.0,855.0,749.0,17.0,14.0,0.0,0.0,1232.0,182.0,140.0,36.0,32.0,-999999.0,-999999.0
99217,5/21/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,112.3,100.0,4.3,-999999.0,0.0,0.0,176.0,26.0,20.0,6.6,5.7,-999999.0,-999999.0,-999999.0,0.0,0.0,1281.0,1001.0,994.0,786.0,700.0,30.0,26.0,0.0,0.0,1232.0,182.0,140.0,46.0,40.0,7.0,7.0
101147,5/28/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,109.4,107.1,93.4,80.1,80.1,5.7,-999999.0,0.0,0.0,93.4,9.0,9.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,766.0,750.0,654.0,561.0,561.0,40.0,15.0,0.0,0.0,654.0,63.0,63.0,39.0,39.0,0.0,0.0
104963,4/30/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,105.4,90.4,4.1,-999999.0,0.0,0.0,176.0,26.0,20.0,9.1,7.3,-999999.0,-999999.0,0.0,0.0,0.0,1281.0,1001.0,994.0,738.0,633.0,29.0,26.0,0.0,0.0,1232.0,182.0,140.0,64.0,51.0,11.0,9.0
105390,5/7/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,100.4,86.0,4.6,4.0,0.0,0.0,176.0,26.0,20.0,8.1,7.1,-999999.0,-999999.0,-999999.0,0.0,0.0,1281.0,1001.0,994.0,703.0,602.0,32.0,28.0,0.0,0.0,1232.0,182.0,140.0,57.0,50.0,7.0,7.0
108512,5/7/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,118.0,118.0,102.0,82.9,82.9,5.4,-999999.0,0.0,0.0,102.0,9.0,9.0,4.3,4.3,0.0,0.0,0.0,0.0,0.0,826.0,826.0,714.0,580.0,580.0,38.0,7.0,0.0,0.0,714.0,63.0,63.0,30.0,30.0,0.0,0.0
111797,5/14/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,118.0,118.0,102.0,83.6,83.6,6.4,-999999.0,0.0,0.0,102.0,9.0,9.0,4.9,4.9,0.0,0.0,0.0,0.0,0.0,826.0,826.0,714.0,585.0,585.0,45.0,11.0,0.0,0.0,714.0,63.0,63.0,34.0,34.0,0.0,0.0
115757,5/14/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,112.1,98.1,6.1,6.1,0.0,0.0,176.0,26.0,20.0,9.3,7.7,-999999.0,-999999.0,-999999.0,0.0,0.0,1281.0,1001.0,994.0,785.0,687.0,43.0,43.0,0.0,0.0,1232.0,182.0,140.0,65.0,54.0,7.0,7.0
117549,4/30/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,118.0,118.0,102.0,87.7,87.7,5.9,-999999.0,0.0,0.0,102.0,9.0,9.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,826.0,826.0,714.0,614.0,614.0,41.0,14.0,0.0,0.0,714.0,63.0,63.0,46.0,46.0,0.0,0.0
118245,4/9/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,116.6,100.9,-999999.0,-999999.0,-999999.0,-999999.0,176.0,26.0,20.0,5.6,4.7,-999999.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,816.0,706.0,22.0,16.0,4.0,4.0,1232.0,182.0,140.0,39.0,33.0,-999999.0,0.0
121696,4/9/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,124.9,124.9,113.4,86.9,86.9,6.9,-999999.0,0.0,0.0,113.4,9.0,9.0,6.4,6.4,0.0,0.0,0.0,0.0,0.0,874.0,874.0,794.0,608.0,608.0,48.0,5.0,0.0,0.0,794.0,63.0,63.0,45.0,45.0,0.0,0.0
123133,4/23/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,118.0,118.0,102.0,93.1,93.1,-999999.0,-999999.0,0.0,0.0,102.0,9.0,9.0,6.1,6.1,0.0,0.0,0.0,0.0,0.0,826.0,826.0,714.0,652.0,652.0,26.0,5.0,0.0,0.0,714.0,63.0,63.0,43.0,43.0,0.0,0.0
123168,4/16/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,112.3,101.3,-999999.0,-999999.0,0.0,0.0,176.0,26.0,20.0,5.9,5.1,0.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,786.0,709.0,15.0,13.0,0.0,0.0,1232.0,182.0,140.0,41.0,36.0,0.0,0.0
126683,4/23/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,114.4,98.3,4.6,-999999.0,0.0,0.0,176.0,26.0,20.0,9.0,6.3,0.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,801.0,688.0,32.0,21.0,0.0,0.0,1232.0,182.0,140.0,63.0,44.0,0.0,0.0
126704,4/16/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,118.0,118.0,113.4,90.7,90.7,5.0,-999999.0,0.0,0.0,113.4,9.0,9.0,5.7,5.7,0.0,0.0,0.0,0.0,0.0,826.0,826.0,794.0,635.0,635.0,35.0,-999999.0,0.0,0.0,794.0,63.0,63.0,40.0,40.0,0.0,0.0
133529,4/2/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,109.4,93.6,-999999.0,-999999.0,-999999.0,0.0,176.0,26.0,20.0,8.4,7.3,0.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,766.0,655.0,6.0,-999999.0,-999999.0,0.0,1232.0,182.0,140.0,59.0,51.0,0.0,0.0
137494,4/2/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,130.0,130.0,114.0,77.7,77.7,7.4,-999999.0,0.0,0.0,114.0,9.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,910.0,910.0,798.0,544.0,544.0,52.0,8.0,0.0,0.0,798.0,63.0,63.0,49.0,49.0,0.0,0.0
139732,3/26/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,108.3,89.4,-999999.0,-999999.0,-999999.0,0.0,176.0,26.0,20.0,7.7,6.4,0.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,758.0,626.0,9.0,6.0,-999999.0,0.0,1232.0,182.0,140.0,54.0,45.0,0.0,0.0
142864,3/26/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,126.6,126.6,110.6,84.7,84.7,5.6,-999999.0,0.0,0.0,110.6,8.4,8.4,7.4,7.4,0.0,0.0,0.0,0.0,0.0,886.0,886.0,774.0,593.0,593.0,39.0,12.0,0.0,0.0,774.0,59.0,59.0,52.0,52.0,0.0,0.0
144753,3/12/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,115.1,95.3,4.1,-999999.0,0.0,0.0,176.0,26.0,20.0,9.6,7.9,0.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,806.0,667.0,29.0,27.0,0.0,0.0,1232.0,182.0,140.0,67.0,55.0,0.0,0.0
147778,3/12/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,132.0,132.0,116.0,80.3,80.3,-999999.0,-999999.0,0.0,0.0,116.0,11.0,11.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,924.0,924.0,812.0,562.0,562.0,25.0,9.0,0.0,0.0,812.0,77.0,77.0,38.0,38.0,0.0,0.0
147997,3/5/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,117.7,95.4,-999999.0,-999999.0,-999999.0,0.0,176.0,26.0,20.0,9.9,8.7,-999999.0,-999999.0,0.0,0.0,0.0,1281.0,1001.0,994.0,824.0,668.0,14.0,13.0,-999999.0,0.0,1232.0,182.0,140.0,69.0,61.0,-999999.0,-999999.0
151070,3/5/2021,GU,GUAM REGIONAL MEDICAL CITY,DEDEDO,Short Term,132.0,132.0,116.0,81.9,81.9,-999999.0,-999999.0,0.0,0.0,116.0,11.0,11.0,5.9,5.9,0.0,0.0,0.0,0.0,0.0,924.0,924.0,812.0,573.0,573.0,23.0,9.0,0.0,0.0,812.0,77.0,77.0,41.0,41.0,0.0,0.0
152489,3/19/2021,GU,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,Short Term,183.0,143.0,142.0,123.1,100.4,-999999.0,-999999.0,-999999.0,-999999.0,176.0,26.0,20.0,6.7,4.9,0.0,0.0,0.0,0.0,0.0,1281.0,1001.0,994.0,862.0,703.0,11.0,7.0,-999999.0,-999999.0,1232.0,182.0,140.0,47.0,34.0,0.0,0.0
