,collection_week,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
2446,10/1/2021,OK,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL,CARNEGIE,Critical Access Hospitals,20.0,20.0,17.0,7.3,7.3,-999999.0,-999999.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,119.0,51.0,51.0,24.0,24.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,9/24/2021,OK,"SAINT FRANCIS HOSPITAL, INC",TULSA,Short Term,891.0,729.0,617.0,587.1,527.4,129.3,128.6,5.4,5.1,701.0,190.0,112.0,152.7,99.4,41.7,41.3,-999999.0,0.0,-999999.0,6237.0,5103.0,4319.0,4110.0,3692.0,905.0,900.0,38.0,36.0,4907.0,1330.0,784.0,1069.0,696.0,292.0,289.0
2548,9/24/2021,OK,GREAT PLAINS REGIONAL MEDICAL CENTER,ELK CITY,Short Term,62.0,62.0,62.0,28.3,28.3,6.0,6.0,0.0,0.0,62.0,4.0,4.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,0.0,434.0,434.0,434.0,198.0,198.0,42.0,42.0,0.0,0.0,434.0,28.0,28.0,28.0,28.0,21.0,21.0
2609,10/1/2021,OK,CIMARRON MEMORIAL HOSPITAL,BOISE CITY,Critical Access Hospitals,14.0,12.0,8.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,84.0,56.0,8.0,5.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,9/24/2021,OK,ONECORE HEALTH,OKLAHOMA CITY,Short Term,8.0,8.0,8.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,56.0,23.0,23.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
2693,9/24/2021,OK,MARY HURLEY HOSPITAL,COALGATE,Critical Access Hospitals,22.0,22.0,20.0,5.2,5.2,-999999.0,-999999.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,100.0,26.0,26.0,7.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,10/1/2021,OK,"DUNCAN REGIONAL HOSPITAL, INC",DUNCAN,Short Term,74.0,74.0,55.1,55.1,54.0,13.6,13.6,0.0,0.0,55.1,6.4,6.4,6.4,6.4,-999999.0,-999999.0,0.0,0.0,0.0,518.0,518.0,386.0,386.0,378.0,95.0,95.0,0.0,0.0,386.0,45.0,45.0,45.0,45.0,23.0,23.0
2737,9/24/2021,OK,HILLCREST HOSPITAL CUSHING,CUSHING,Short Term,24.0,24.0,24.0,9.1,9.1,-999999.0,-999999.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,168.0,64.0,64.0,15.0,14.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,10/1/2021,OK,OKC-AMG SPECIALTY HOSPITAL,OKLAHOMA CITY,Long Term,20.0,20.0,20.0,16.0,16.0,7.6,7.6,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,112.0,112.0,53.0,53.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,10/1/2021,OK,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",OKLAHOMA CITY,Short Term,42.0,23.0,23.0,26.1,15.0,-999999.0,-999999.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,161.0,161.0,183.0,105.0,-999999.0,-999999.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,10/1/2021,OK,NORMAN REGIONAL,NORMAN,Short Term,499.0,469.0,355.0,259.9,226.3,31.6,29.3,-999999.0,0.0,385.0,66.0,36.0,47.1,30.7,13.3,13.3,0.0,0.0,0.0,3493.0,3283.0,2485.0,1819.0,1584.0,221.0,205.0,-999999.0,0.0,2695.0,462.0,252.0,330.0,215.0,93.0,93.0
3035,10/1/2021,OK,"OKLAHOMA HEART HOSPITAL, LLC",OKLAHOMA CITY,Short Term,111.0,111.0,96.4,85.0,85.0,4.9,4.9,0.0,0.0,96.4,24.0,24.0,21.1,21.1,-999999.0,-999999.0,-999999.0,0.0,0.0,777.0,777.0,675.0,595.0,595.0,34.0,34.0,0.0,0.0,675.0,168.0,168.0,148.0,148.0,12.0,12.0
3085,9/24/2021,OK,NORTHWEST SURGICAL HOSPITAL,OKLAHOMA CITY,Short Term,9.0,9.0,9.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,26.0,25.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,10/1/2021,OK,ASCENSION ST JOHN MEDICAL CENTER,TULSA,Short Term,660.0,660.0,660.0,510.7,458.7,37.9,37.9,-999999.0,-999999.0,660.0,60.0,60.0,60.0,60.0,6.7,6.7,,,,4620.0,4620.0,4620.0,3575.0,3211.0,265.0,265.0,7.0,7.0,4620.0,420.0,420.0,420.0,420.0,47.0,47.0
3128,9/24/2021,OK,EASTERN OKLAHOMA MEDICAL CENTER,POTEAU,Critical Access Hospitals,24.0,24.0,14.3,13.4,13.4,-999999.0,-999999.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,100.0,94.0,94.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,9/24/2021,OK,CIMARRON MEMORIAL HOSPITAL,BOISE CITY,Critical Access Hospitals,14.0,12.0,8.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,84.0,56.0,15.0,15.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,9/24/2021,OK,OKC-AMG SPECIALTY HOSPITAL,OKLAHOMA CITY,Long Term,20.0,20.0,20.0,17.0,17.0,5.3,5.3,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,119.0,119.0,37.0,37.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
