,collection_week,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
688,9/17/2021,NE,FILLMORE COUNTY HOSPITAL,GENEVA,Critical Access Hospitals,17.0,15.0,11.7,5.6,5.6,-999999.0,-999999.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,105.0,82.0,39.0,39.0,17.0,17.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
791,9/17/2021,NE,BOX BUTTE GENERAL HOSPITAL,ALLIANCE,Critical Access Hospitals,30.4,24.4,23.0,12.1,12.1,5.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,171.0,161.0,85.0,85.0,35.0,35.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
817,9/17/2021,NE,MEMORIAL HOSPITAL,AURORA,Critical Access Hospitals,16.0,12.0,10.0,4.4,4.4,-999999.0,-999999.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,84.0,70.0,31.0,31.0,-999999.0,-999999.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,9/24/2021,NE,GRAND ISLAND REGIONAL MEDICAL CENTER,GRAND ISLAND,Short Term,50.3,27.3,19.3,18.1,18.1,-999999.0,-999999.0,0.0,0.0,19.3,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,352.0,191.0,135.0,127.0,127.0,25.0,25.0,0.0,0.0,135.0,19.0,19.0,18.0,18.0,25.0,25.0
1116,9/17/2021,NE,WARREN MEMORIAL HOSPITAL,FRIEND,Critical Access Hospitals,5.0,5.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,21.0,14.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,9/17/2021,NE,HENDERSON HEALTH CARE SERVICES,HENDERSON,Critical Access Hospitals,10.4,8.4,7.4,-999999.0,-999999.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,59.0,52.0,15.0,15.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,10/1/2021,NE,BUTLER COUNTY HEALTH CARE CENTER,DAVID CITY,Critical Access Hospitals,10.6,9.6,7.6,5.0,5.0,-999999.0,-999999.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,67.0,53.0,35.0,35.0,-999999.0,-999999.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,9/24/2021,NE,CHI HEALTH SCHUYLER,SCHUYLER,Critical Access Hospitals,16.0,16.0,7.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,49.0,14.0,14.0,6.0,6.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,9/24/2021,NE,CHERRY COUNTY HOSPITAL,VALENTINE,Critical Access Hospitals,21.4,12.4,10.0,6.9,6.9,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,87.0,70.0,48.0,48.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,9/17/2021,NE,LEXINGTON REGIONAL HEALTH CENTER,LEXINGTON,Critical Access Hospitals,25.0,25.0,25.0,5.3,5.3,-999999.0,-999999.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,37.0,37.0,8.0,8.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,10/1/2021,NE,GENOA COMMUNITY HOSPITAL,GENOA,Critical Access Hospitals,5.0,5.0,5.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,13.0,13.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,10/1/2021,NE,DUNDY COUNTY HOSPITAL,BENKELMAN,Critical Access Hospitals,12.6,12.6,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,84.0,13.0,13.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,9/17/2021,NE,HOWARD COUNTY MEDICAL CENTER,ST PAUL,Critical Access Hospitals,13.0,11.0,8.0,4.7,4.7,-999999.0,-999999.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,77.0,56.0,33.0,33.0,-999999.0,-999999.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,9/17/2021,NE,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B,OMAHA,Short Term,382.0,329.0,279.6,293.4,249.4,33.6,33.4,-999999.0,0.0,332.6,66.6,40.0,63.7,37.1,10.4,10.4,0.0,0.0,0.0,2674.0,2303.0,1957.0,2054.0,1746.0,235.0,234.0,7.0,0.0,2328.0,466.0,280.0,446.0,260.0,73.0,73.0
1580,9/24/2021,NE,CHILDREN'S HOSPITAL & MEDICAL CENTER,OMAHA,Childrens Hospitals,200.0,83.0,0.0,134.3,0.0,0.0,0.0,4.9,-999999.0,141.0,72.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,581.0,0.0,940.0,0.0,0.0,0.0,34.0,22.0,987.0,504.0,0.0,497.0,0.0,0.0,0.0
1610,9/24/2021,NE,GENOA COMMUNITY HOSPITAL,GENOA,Critical Access Hospitals,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,10/1/2021,NE,HOWARD COUNTY MEDICAL CENTER,ST PAUL,Critical Access Hospitals,13.0,11.0,8.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,77.0,56.0,11.0,11.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,9/24/2021,NE,WEST HOLT MEMORIAL HOSPITAL,ATKINSON,Critical Access Hospitals,6.0,6.0,5.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,35.0,19.0,19.0,5.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,10/1/2021,NE,THAYER COUNTY HEALTH SERVICES,HEBRON,Critical Access Hospitals,20.6,18.7,15.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,131.0,105.0,26.0,26.0,5.0,5.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,9/17/2021,NE,CHI HEALTH ST MARY'S,NEBRASKA CITY,Critical Access Hospitals,18.4,15.0,15.0,10.7,10.0,-999999.0,-999999.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,105.0,105.0,75.0,70.0,18.0,18.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,9/24/2021,NE,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,MINDEN,Critical Access Hospitals,12.0,12.0,10.0,4.1,4.1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,70.0,29.0,29.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,9/17/2021,NE,MERRICK MEDICAL CENTER,CENTRAL CITY,Critical Access Hospitals,9.0,9.0,9.0,5.6,5.6,-999999.0,-999999.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,39.0,39.0,4.0,4.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,9/17/2021,NE,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,OSCEOLA,Critical Access Hospitals,12.0,10.0,10.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,84.0,70.0,70.0,26.0,26.0,10.0,10.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,9/24/2021,NE,"COMMUNITY MEDICAL CENTER, INC",FALLS CITY,Critical Access Hospitals,18.9,18.9,15.4,8.6,8.6,-999999.0,-999999.0,0.0,0.0,15.4,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,108.0,60.0,60.0,-999999.0,-999999.0,0.0,0.0,108.0,14.0,14.0,-999999.0,-999999.0,0.0,0.0
1922,9/17/2021,NE,MEMORIAL COMMUNITY HOSPITAL MCH & HEALTH SYSTEM,BLAIR,Critical Access Hospitals,14.3,10.3,10.3,8.9,8.9,-999999.0,-999999.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,72.0,72.0,62.0,62.0,9.0,8.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,10/1/2021,NE,BRYAN MEDICAL CENTER,LINCOLN,Short Term,480.9,350.9,350.9,346.1,333.0,80.3,70.9,-999999.0,-999999.0,369.9,50.0,50.0,46.0,46.0,23.9,23.4,0.0,0.0,0.0,3366.0,2456.0,2456.0,2423.0,2331.0,562.0,496.0,13.0,-999999.0,2589.0,350.0,350.0,322.0,322.0,167.0,164.0
2094,9/24/2021,NE,CHADRON COMMUNITY HOSPITAL CORP,CHADRON,Critical Access Hospitals,30.7,25.7,23.0,12.4,12.4,-999999.0,-999999.0,0.0,0.0,23.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,215.0,180.0,161.0,87.0,87.0,9.0,9.0,0.0,0.0,161.0,14.0,14.0,-999999.0,-999999.0,0.0,0.0
2109,9/24/2021,NE,SIDNEY REGIONAL MEDICAL CENTER,SIDNEY,Critical Access Hospitals,27.0,25.0,25.0,8.6,8.6,-999999.0,-999999.0,0.0,0.0,25.0,4.0,4.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,189.0,175.0,175.0,60.0,60.0,5.0,5.0,0.0,0.0,175.0,28.0,28.0,9.0,9.0,5.0,-999999.0
2112,10/1/2021,NE,METHODIST FREMONT HEALTH,FREMONT,Short Term,49.9,38.9,28.9,24.9,24.9,6.7,6.7,0.0,0.0,30.9,8.0,8.0,6.6,6.6,-999999.0,-999999.0,0.0,0.0,0.0,349.0,272.0,202.0,174.0,174.0,47.0,47.0,0.0,0.0,216.0,56.0,56.0,46.0,46.0,11.0,11.0
2171,10/1/2021,NE,CRETE AREA MEDICAL CENTER,CRETE,Critical Access Hospitals,14.0,10.0,6.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,30.0,14.0,14.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,9/17/2021,NE,THE NEBRASKA MEDICAL CENTER,OMAHA,Short Term,642.0,559.0,521.0,503.7,483.6,51.6,49.4,-999999.0,-999999.0,544.0,120.0,112.0,101.0,95.9,11.7,11.7,0.0,0.0,0.0,4494.0,3913.0,3647.0,3526.0,3385.0,361.0,346.0,-999999.0,-999999.0,3808.0,840.0,784.0,707.0,671.0,82.0,82.0
2211,10/1/2021,NE,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B,OMAHA,Short Term,382.0,329.0,282.4,269.3,225.9,24.6,24.0,0.0,0.0,335.4,73.3,40.3,67.7,37.0,11.0,11.0,0.0,0.0,0.0,2674.0,2303.0,1977.0,1885.0,1581.0,172.0,168.0,0.0,0.0,2348.0,513.0,282.0,474.0,259.0,77.0,77.0
2235,9/24/2021,NE,THAYER COUNTY HEALTH SERVICES,HEBRON,Critical Access Hospitals,20.9,18.9,15.0,4.6,4.6,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,132.0,105.0,32.0,32.0,9.0,9.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,10/1/2021,NE,NIOBRARA VALLEY HOSPITAL,LYNCH,Critical Access Hospitals,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,9/24/2021,NE,CHI HEALTH ST ELIZABETH,LINCOLN,Short Term,204.3,182.0,100.0,108.3,88.6,17.0,11.6,-999999.0,-999999.0,122.3,40.4,25.4,35.0,23.3,8.6,7.4,0.0,0.0,0.0,1430.0,1274.0,700.0,758.0,620.0,119.0,81.0,-999999.0,-999999.0,856.0,283.0,178.0,245.0,163.0,60.0,52.0
2374,10/1/2021,NE,PAWNEE COUNTY MEMORIAL HOSPITAL,PAWNEE CITY,Critical Access Hospitals,12.7,12.7,11.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,77.0,17.0,17.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,9/17/2021,NE,COZAD COMMUNITY HOSPITAL,COZAD,Critical Access Hospitals,22.0,18.0,16.0,7.6,7.6,-999999.0,-999999.0,0.0,0.0,16.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,126.0,112.0,53.0,53.0,14.0,14.0,0.0,0.0,112.0,7.0,7.0,0.0,0.0,0.0,0.0
2393,10/1/2021,NE,MIDWEST SURGICAL HOSPITAL LLC,OMAHA,Short Term,25.0,25.0,25.0,9.9,9.9,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,69.0,69.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,9/17/2021,NE,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,MINDEN,Critical Access Hospitals,10.0,10.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,56.0,28.0,28.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,10/1/2021,NE,ST FRANCIS MEMORIAL HOSPITAL,WEST POINT,Critical Access Hospitals,30.4,27.9,24.3,15.4,15.3,-999999.0,-999999.0,0.0,0.0,24.3,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,195.0,170.0,108.0,107.0,-999999.0,-999999.0,0.0,0.0,170.0,5.0,5.0,0.0,0.0,0.0,0.0
2422,9/24/2021,NE,PERKINS COUNTY HEALTH SERVICES,GRANT,Critical Access Hospitals,14.0,12.0,10.0,6.4,6.4,-999999.0,-999999.0,0.0,0.0,10.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,98.0,84.0,70.0,45.0,45.0,24.0,24.0,0.0,0.0,70.0,7.0,7.0,6.0,6.0,0.0,0.0
2436,10/1/2021,NE,FILLMORE COUNTY HOSPITAL,GENEVA,Critical Access Hospitals,16.0,14.0,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,98.0,84.0,26.0,26.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,9/24/2021,NE,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B,OMAHA,Short Term,382.0,329.0,281.3,275.0,229.6,26.6,26.1,-999999.0,0.0,334.3,68.6,40.1,63.4,35.9,10.6,10.6,0.0,0.0,0.0,2674.0,2303.0,1969.0,1925.0,1607.0,186.0,183.0,-999999.0,0.0,2340.0,480.0,281.0,444.0,251.0,74.0,74.0
2541,10/1/2021,NE,PROVIDENCE MEDICAL CENTER,WAYNE,Critical Access Hospitals,14.6,12.6,10.6,6.0,6.0,-999999.0,-999999.0,0.0,0.0,10.6,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,88.0,74.0,42.0,42.0,23.0,23.0,0.0,0.0,74.0,12.0,12.0,0.0,0.0,0.0,0.0
2616,9/24/2021,NE,HARLAN COUNTY HEALTH SYSTEM,ALMA,Critical Access Hospitals,14.0,14.0,11.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,77.0,21.0,21.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2643,10/1/2021,NE,CHI HEALTH NEBRASKA HEART,LINCOLN,Short Term,63.0,63.0,39.0,22.7,22.7,-999999.0,-999999.0,0.0,0.0,39.0,10.0,10.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,441.0,441.0,273.0,159.0,159.0,9.0,9.0,0.0,0.0,273.0,70.0,70.0,39.0,39.0,0.0,0.0
2654,9/17/2021,NE,CHI HEALTH PLAINVIEW,PLAINVIEW,Critical Access Hospitals,7.0,7.0,7.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,7.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,49.0,24.0,24.0,5.0,5.0,0.0,0.0,49.0,7.0,7.0,0.0,0.0,0.0,0.0
2757,9/17/2021,NE,THAYER COUNTY HEALTH SERVICES,HEBRON,Critical Access Hospitals,20.9,18.9,15.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,132.0,105.0,26.0,26.0,10.0,10.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,9/24/2021,NE,JOHNSON COUNTY HOSPITAL,TECUMSEH,Critical Access Hospitals,20.0,20.0,18.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,126.0,15.0,15.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,9/17/2021,NE,CHERRY COUNTY HOSPITAL,VALENTINE,Critical Access Hospitals,22.0,13.0,10.0,9.1,9.1,-999999.0,-999999.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,91.0,70.0,64.0,64.0,4.0,4.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,9/17/2021,NE,CHI HEALTH ST ELIZABETH,LINCOLN,Short Term,205.3,182.0,100.0,114.0,91.1,21.0,16.3,-999999.0,0.0,123.3,38.9,25.0,34.4,21.1,10.1,8.7,0.0,0.0,0.0,1437.0,1274.0,700.0,798.0,638.0,147.0,114.0,-999999.0,0.0,863.0,272.0,175.0,241.0,148.0,71.0,61.0
