,collection_week,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
767,9/17/2021,FL,UF HEALTH THE VILLAGES HOSPITAL,THE VILLAGES,Short Term,256.0,256.0,220.0,206.6,206.6,29.9,29.9,0.0,0.0,220.0,32.0,32.0,31.4,31.4,7.1,7.1,0.0,0.0,0.0,1792.0,1792.0,1540.0,1446.0,1446.0,209.0,209.0,0.0,0.0,1540.0,224.0,224.0,220.0,220.0,50.0,50.0
770,9/17/2021,FL,ADVENTHEALTH DAYTONA BEACH,DAYTONA BEACH,Short Term,461.0,427.0,313.0,348.1,338.0,42.4,41.6,-999999.0,-999999.0,322.0,58.0,46.0,59.7,51.3,14.1,13.9,0.0,0.0,0.0,3227.0,2989.0,2191.0,2437.0,2366.0,297.0,291.0,5.0,-999999.0,2254.0,406.0,322.0,418.0,359.0,99.0,97.0
788,9/17/2021,FL,DOCTORS HOSPITAL,CORAL GABLES,Short Term,152.0,152.0,125.0,99.6,99.6,13.0,13.0,0.0,0.0,125.0,12.0,12.0,11.7,11.7,5.0,5.0,0.0,0.0,0.0,1064.0,1064.0,875.0,697.0,697.0,91.0,91.0,0.0,0.0,875.0,84.0,84.0,82.0,82.0,35.0,35.0
797,9/17/2021,FL,SELECT SPECIALTY HOSPITAL - PANAMA CITY,PANAMA CITY,Long Term,30.0,30.0,30.0,27.3,27.3,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,210.0,210.0,191.0,191.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
837,9/17/2021,FL,FLORIDA STATE HOSPITAL UNIT 31 MED,CHATTAHOOCHEE,Short Term,44.0,44.0,44.0,5.1,5.1,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,308.0,308.0,36.0,36.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0
861,9/24/2021,FL,FISHERMEN'S COMMUNITY HOSPITAL,MARATHON,Critical Access Hospitals,15.0,15.0,4.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,28.0,-999999.0,-999999.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
890,9/17/2021,FL,STEWARD REGIONAL MEDICAL CENTER,MELBOURNE,Short Term,108.0,108.0,96.0,54.3,54.3,17.9,16.9,0.0,0.0,96.0,12.0,12.0,8.9,8.9,-999999.0,-999999.0,0.0,0.0,0.0,756.0,756.0,672.0,380.0,380.0,125.0,118.0,0.0,0.0,672.0,84.0,84.0,62.0,62.0,25.0,24.0
949,9/24/2021,FL,UF HEALTH JACKSONVILLE,JACKSONVILLE,Short Term,585.0,577.0,562.0,584.3,578.0,73.3,51.7,-999999.0,-999999.0,570.0,124.0,124.0,105.1,106.0,25.3,24.1,0.0,0.0,0.0,4095.0,4039.0,3934.0,4090.0,4046.0,513.0,362.0,-999999.0,-999999.0,3990.0,868.0,868.0,736.0,742.0,177.0,169.0
958,9/17/2021,FL,BAPTIST MEDICAL CENTER JACKSONVILLE,JACKSONVILLE,Short Term,970.0,771.0,771.0,910.4,731.0,133.9,132.7,8.6,8.4,970.0,139.0,107.0,122.3,97.4,46.6,46.6,0.0,0.0,0.0,6790.0,5397.0,5397.0,6373.0,5117.0,937.0,929.0,60.0,59.0,6790.0,973.0,749.0,856.0,682.0,326.0,326.0
985,9/17/2021,FL,JUPITER MEDICAL CENTER,JUPITER,Short Term,242.0,230.0,230.0,195.7,193.0,34.4,34.4,0.0,0.0,242.0,31.0,31.0,17.7,17.7,-999999.0,-999999.0,0.0,0.0,0.0,1694.0,1610.0,1610.0,1370.0,1351.0,241.0,241.0,0.0,0.0,1694.0,217.0,217.0,124.0,124.0,25.0,25.0
1010,9/24/2021,FL,ST JOSEPHS HOSPITAL,TAMPA,Short Term,1046.0,957.0,957.0,986.1,810.1,121.7,121.6,11.1,11.0,1046.0,151.0,128.0,104.6,90.9,21.6,21.4,0.0,0.0,0.0,7322.0,6699.0,6699.0,6903.0,5671.0,852.0,851.0,78.0,77.0,7322.0,1057.0,896.0,732.0,636.0,151.0,150.0
1050,9/17/2021,FL,TWIN CITIES HOSPITAL,NICEVILLE,Short Term,53.0,53.0,43.0,31.1,31.1,8.6,8.6,0.0,0.0,43.0,8.4,8.4,8.3,8.3,-999999.0,-999999.0,0.0,0.0,0.0,371.0,371.0,301.0,218.0,218.0,60.0,60.0,0.0,0.0,301.0,59.0,59.0,58.0,58.0,25.0,25.0
1087,9/24/2021,FL,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,HIALEAH,Short Term,158.0,158.0,158.0,84.4,84.4,84.4,25.7,0.0,0.0,158.0,14.0,14.0,9.1,9.1,6.3,5.7,0.0,0.0,0.0,1106.0,1106.0,1106.0,591.0,591.0,591.0,180.0,0.0,0.0,1106.0,98.0,98.0,64.0,64.0,44.0,40.0
1109,9/24/2021,FL,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,FORT LAUDERDALE,Long Term,238.0,238.0,157.6,141.6,141.6,-999999.0,-999999.0,0.0,0.0,157.6,23.0,23.0,18.3,18.3,0.0,0.0,0.0,0.0,0.0,1666.0,1666.0,1103.0,991.0,991.0,12.0,12.0,0.0,0.0,1103.0,161.0,161.0,128.0,128.0,0.0,0.0
1114,8/6/2021,FL,SELECT SPECIALTY HOSPITAL PENSACOLA,PENSACOLA,Long Term,75.0,75.0,75.0,59.6,59.6,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,525.0,525.0,417.0,417.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,9/17/2021,FL,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,Short Term,501.0,491.0,437.0,352.6,346.3,72.1,69.3,-999999.0,0.0,447.0,52.0,42.4,47.9,41.6,19.6,19.6,0.0,0.0,0.0,3507.0,3437.0,3059.0,2468.0,2424.0,505.0,485.0,-999999.0,0.0,3129.0,364.0,297.0,335.0,291.0,137.0,137.0
1137,10/1/2021,FL,HOMESTEAD HOSPITAL,HOMESTEAD,Short Term,180.0,180.0,180.0,130.7,130.7,13.4,13.4,0.0,0.0,180.0,16.0,16.0,12.9,12.9,9.0,9.0,0.0,0.0,0.0,1260.0,1260.0,1260.0,915.0,915.0,94.0,94.0,0.0,0.0,1260.0,112.0,112.0,90.0,90.0,63.0,63.0
1166,10/1/2021,FL,JACKSON MEMORIAL HOSPITAL,MIAMI,Short Term,1408.0,1274.6,1239.6,1226.6,1104.1,135.7,131.4,-999999.0,-999999.0,1373.0,329.0,238.9,250.7,168.6,42.9,42.0,-999999.0,0.0,0.0,9856.0,8922.0,8677.0,8586.0,7729.0,950.0,920.0,24.0,24.0,9611.0,2303.0,1672.0,1755.0,1180.0,300.0,294.0
1179,9/17/2021,FL,AVENTURA HOSPITAL AND MEDICAL CENTER,AVENTURA,Short Term,515.0,515.0,467.0,324.1,324.0,58.4,52.3,0.0,0.0,467.0,52.0,52.0,48.0,48.0,15.4,14.3,0.0,0.0,0.0,3605.0,3605.0,3269.0,2269.0,2268.0,409.0,366.0,0.0,0.0,3269.0,364.0,364.0,336.0,336.0,108.0,100.0
1183,9/17/2021,FL,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,TALLAHASSEE,Long Term,48.0,48.0,48.0,40.1,40.1,-999999.0,-999999.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,336.0,336.0,281.0,281.0,7.0,7.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,9/17/2021,FL,BROWARD HEALTH CORAL SPRINGS,CORAL SPRINGS,Short Term,236.0,209.4,172.4,184.3,170.0,56.7,53.3,-999999.0,-999999.0,189.0,30.9,22.9,29.4,21.6,20.0,19.7,0.0,0.0,0.0,1652.0,1466.0,1207.0,1290.0,1190.0,397.0,373.0,7.0,-999999.0,1323.0,216.0,160.0,206.0,151.0,140.0,138.0
1243,10/1/2021,FL,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,Short Term,105.3,105.3,105.3,98.7,98.7,17.6,17.6,0.0,0.0,105.3,17.9,17.9,14.4,14.4,7.0,7.0,0.0,0.0,0.0,737.0,737.0,737.0,691.0,691.0,123.0,123.0,0.0,0.0,737.0,125.0,125.0,101.0,101.0,49.0,49.0
1266,9/24/2021,FL,SELECT SPECIALTY HOSPITAL - THE VILLAGES INC,OXFORD,Long Term,40.0,40.0,40.0,27.1,27.1,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,280.0,280.0,190.0,190.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,9/24/2021,FL,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,NAPLES,Long Term,50.0,50.0,40.0,13.6,13.6,15.1,15.0,0.0,0.0,40.0,10.0,10.0,8.7,8.7,6.7,6.7,0.0,0.0,0.0,350.0,350.0,280.0,95.0,95.0,106.0,105.0,0.0,0.0,280.0,70.0,70.0,61.0,61.0,47.0,47.0
1301,9/17/2021,FL,ADVENTHEALTH LAKE WALES,LAKE WALES,Short Term,90.0,90.0,90.0,80.7,80.7,16.3,16.1,0.0,0.0,90.0,8.0,8.0,6.9,6.9,-999999.0,-999999.0,0.0,0.0,0.0,630.0,630.0,630.0,565.0,565.0,114.0,113.0,0.0,0.0,630.0,56.0,56.0,48.0,48.0,20.0,20.0
1355,9/24/2021,FL,NEMOURS CHILDREN'S HOSPITAL,ORLANDO,Childrens Hospitals,130.0,0.0,0.0,85.4,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,130.0,50.0,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,598.0,25.0,4.0,4.0,18.0,18.0,910.0,350.0,0.0,327.0,0.0,0.0,0.0
1377,9/17/2021,FL,ADVENTHEALTH WATERMAN,TAVARES,Short Term,316.0,308.0,257.0,226.9,223.9,56.1,54.9,-999999.0,-999999.0,265.0,28.0,28.0,23.4,23.4,9.3,9.0,0.0,0.0,0.0,2212.0,2156.0,1799.0,1588.0,1567.0,393.0,384.0,5.0,5.0,1855.0,196.0,196.0,164.0,164.0,65.0,63.0
1391,9/17/2021,FL,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,Short Term,115.1,115.1,115.1,112.9,112.9,33.0,33.0,0.0,0.0,115.1,18.4,18.4,16.4,16.4,5.6,5.6,0.0,0.0,0.0,806.0,806.0,806.0,790.0,790.0,231.0,231.0,0.0,0.0,806.0,129.0,129.0,115.0,115.0,39.0,39.0
1430,10/1/2021,FL,HOLY CROSS HOSPITAL,FORT LAUDERDALE,Short Term,1517.7,1508.7,397.0,215.3,213.4,16.9,16.9,0.0,0.0,406.0,63.0,54.0,25.6,23.7,6.1,6.1,0.0,0.0,0.0,10624.0,10561.0,2779.0,1507.0,1494.0,118.0,118.0,0.0,0.0,2842.0,441.0,378.0,179.0,166.0,43.0,43.0
1439,9/17/2021,FL,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,VERO BEACH,Short Term,245.0,245.0,245.0,232.3,232.3,35.4,35.4,0.0,0.0,245.0,45.0,45.0,20.3,20.3,10.0,10.0,0.0,0.0,0.0,1715.0,1715.0,1715.0,1626.0,1626.0,248.0,248.0,0.0,0.0,1715.0,315.0,315.0,142.0,142.0,70.0,70.0
1494,10/1/2021,FL,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,Short Term,135.0,135.0,135.0,128.7,128.7,20.3,19.9,0.0,0.0,135.0,24.0,24.0,22.0,22.0,8.0,8.0,0.0,0.0,0.0,945.0,945.0,945.0,901.0,901.0,142.0,139.0,0.0,0.0,945.0,168.0,168.0,154.0,154.0,56.0,56.0
1504,9/17/2021,FL,REGIONAL MEDICAL CENTER BAYONET POINT,HUDSON,Short Term,309.0,309.0,290.0,231.6,231.6,40.3,40.3,0.0,0.0,290.0,60.0,60.0,56.4,56.4,12.3,12.3,0.0,0.0,0.0,2163.0,2163.0,2030.0,1621.0,1621.0,282.0,282.0,0.0,0.0,2030.0,420.0,420.0,395.0,395.0,86.0,86.0
1533,9/17/2021,FL,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,Short Term,282.0,282.0,282.0,219.4,219.4,55.9,55.9,0.0,0.0,282.0,32.0,32.0,23.7,23.7,15.1,15.1,0.0,0.0,0.0,1974.0,1974.0,1974.0,1536.0,1536.0,391.0,391.0,0.0,0.0,1974.0,224.0,224.0,166.0,166.0,106.0,106.0
1544,10/1/2021,FL,BOCA RATON REGIONAL HOSPITAL,BOCA RATON,Short Term,426.0,390.0,347.0,326.4,324.1,14.1,14.1,0.0,0.0,383.0,50.0,40.0,37.4,31.1,-999999.0,-999999.0,0.0,0.0,0.0,2982.0,2730.0,2429.0,2285.0,2269.0,99.0,99.0,0.0,0.0,2681.0,350.0,280.0,262.0,218.0,23.0,23.0
1565,10/1/2021,FL,FLAGLER HOSPITAL,SAINT AUGUSTINE,Short Term,335.0,335.0,335.0,227.0,227.0,27.6,26.0,0.0,0.0,335.0,43.0,43.0,23.9,23.9,9.1,8.6,0.0,0.0,0.0,2345.0,2345.0,2345.0,1589.0,1589.0,193.0,182.0,0.0,0.0,2345.0,301.0,301.0,167.0,167.0,64.0,60.0
1571,9/24/2021,FL,KINDRED HOSPITAL MELBOURNE,MELBOURNE,Long Term,60.0,60.0,46.0,44.9,44.9,0.0,0.0,0.0,0.0,46.0,8.0,8.0,6.4,6.4,0.0,0.0,0.0,0.0,0.0,420.0,420.0,322.0,314.0,314.0,0.0,0.0,0.0,0.0,322.0,56.0,56.0,45.0,45.0,0.0,0.0
1614,10/1/2021,FL,PALMS OF PASADENA HOSPITAL,SAINT PETERSBURG,Short Term,205.0,205.0,187.0,62.9,62.9,12.0,12.0,0.0,0.0,187.0,18.0,18.0,6.9,6.9,-999999.0,-999999.0,0.0,0.0,0.0,1435.0,1435.0,1309.0,440.0,440.0,84.0,84.0,0.0,0.0,1309.0,126.0,126.0,48.0,48.0,8.0,8.0
1636,9/17/2021,FL,KINDRED HOSPITAL-CENTRAL TAMPA,TAMPA,Long Term,102.0,102.0,68.0,67.6,67.6,0.0,0.0,0.0,0.0,68.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,-999999.0,714.0,714.0,476.0,473.0,473.0,0.0,0.0,0.0,0.0,476.0,42.0,42.0,42.0,42.0,0.0,0.0
