,collection_week,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
853,10/1/2021,NC,NOVANT HEALTH MINT HILL MEDICAL CENTER,CHARLOTTE,Short Term,96.0,62.0,62.0,48.9,45.7,11.6,10.4,0.0,0.0,86.0,7.0,7.0,6.6,6.6,-999999.0,-999999.0,0.0,0.0,0.0,672.0,434.0,434.0,342.0,320.0,81.0,73.0,0.0,0.0,602.0,49.0,49.0,46.0,46.0,9.0,9.0
910,9/24/2021,NC,CHARLES A CANNON JR MEMORIAL HOSPITAL,LINVILLE,Critical Access Hospitals,8.0,8.0,8.0,8.0,6.7,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,47.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,10/1/2021,NC,NOVANT HEALTH FORSYTH MEDICAL CENTER,WINSTON-SALEM,Short Term,1173.0,923.0,923.0,838.1,799.9,98.7,89.1,-999999.0,0.0,1085.0,110.0,110.0,102.7,102.7,22.7,22.4,0.0,0.0,0.0,8211.0,6461.0,6461.0,5867.0,5599.0,691.0,624.0,-999999.0,0.0,7595.0,770.0,770.0,719.0,719.0,159.0,157.0
1145,9/24/2021,NC,THE MOSES H CONE MEMORIAL HOSPITAL,GREENSBORO,Short Term,1014.1,775.9,775.9,664.1,544.4,126.7,126.7,-999999.0,-999999.0,897.0,159.0,106.0,128.7,90.3,29.1,29.1,0.0,0.0,0.0,7099.0,5431.0,5431.0,4649.0,3811.0,887.0,887.0,15.0,15.0,6279.0,1113.0,742.0,901.0,632.0,204.0,204.0
1275,10/1/2021,NC,MARIA PARHAM MEDICAL CENTER,HENDERSON,Short Term,148.0,148.0,148.0,70.1,70.1,16.3,16.3,0.0,0.0,148.0,8.0,8.0,8.0,8.0,7.3,7.3,0.0,0.0,0.0,1036.0,1036.0,1036.0,491.0,491.0,114.0,114.0,0.0,0.0,1036.0,56.0,56.0,56.0,56.0,51.0,51.0
1291,9/24/2021,NC,CENTRAL CAROLINA HOSPITAL,SANFORD,Short Term,126.7,54.7,54.7,54.7,54.7,8.9,8.9,0.0,0.0,54.7,8.0,8.0,8.0,8.0,-999999.0,-999999.0,0.0,0.0,0.0,887.0,383.0,383.0,383.0,383.0,62.0,62.0,0.0,0.0,383.0,56.0,56.0,56.0,56.0,6.0,6.0
1312,10/1/2021,NC,CHARLES A CANNON JR MEMORIAL HOSPITAL,LINVILLE,Critical Access Hospitals,8.0,8.0,8.0,8.0,6.9,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,48.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,9/24/2021,NC,HIGHSMITH RAINEY MEMORIAL HOSPITAL,FAYETTEVILLE,Long Term,93.0,93.0,93.0,57.1,57.1,-999999.0,-999999.0,0.0,0.0,93.0,8.0,8.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,651.0,651.0,651.0,400.0,400.0,10.0,10.0,0.0,0.0,651.0,56.0,56.0,46.0,46.0,0.0,0.0
1373,10/1/2021,NC,ERLANGER MURPHY MEDICAL CENTER,MURPHY,Critical Access Hospitals,57.0,57.0,25.0,18.7,18.7,5.0,5.0,0.0,0.0,25.0,6.0,6.0,4.4,4.4,-999999.0,-999999.0,0.0,0.0,0.0,399.0,399.0,175.0,131.0,131.0,35.0,35.0,0.0,0.0,175.0,42.0,42.0,31.0,31.0,12.0,12.0
1422,10/1/2021,NC,ATRIUM HEALTH LINCOLN,LINCOLNTON,Short Term,210.0,204.3,170.0,139.0,138.4,56.7,54.9,0.0,0.0,175.7,14.3,14.3,14.1,14.1,11.7,11.1,0.0,0.0,0.0,1470.0,1430.0,1190.0,973.0,969.0,397.0,384.0,0.0,0.0,1230.0,100.0,100.0,99.0,99.0,82.0,78.0
1531,9/24/2021,NC,VIDANT MEDICAL CENTER,GREENVILLE,Short Term,942.0,719.0,719.0,851.7,687.3,0.0,0.0,0.0,0.0,888.0,132.0,120.0,118.0,106.4,20.7,20.7,0.0,0.0,0.0,6594.0,5033.0,5033.0,5962.0,4811.0,0.0,0.0,0.0,0.0,6216.0,924.0,840.0,826.0,745.0,145.0,145.0
1539,10/1/2021,NC,VIDANT BEAUFORT HOSPITAL,WASHINGTON,Short Term,111.0,63.0,63.0,58.1,58.1,10.4,10.4,0.0,0.0,63.0,11.0,11.0,10.6,10.6,-999999.0,-999999.0,0.0,0.0,0.0,777.0,441.0,441.0,407.0,407.0,73.0,73.0,0.0,0.0,441.0,77.0,77.0,74.0,74.0,26.0,26.0
1594,9/24/2021,NC,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,WILMINGTON,Short Term,1238.9,686.9,686.9,592.9,533.1,95.7,94.3,-999999.0,-999999.0,754.9,93.0,87.0,61.3,55.3,8.9,8.7,0.0,0.0,0.0,8672.0,4808.0,4808.0,4150.0,3732.0,670.0,660.0,8.0,7.0,5284.0,651.0,609.0,429.0,387.0,62.0,61.0
1793,9/24/2021,NC,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,SUPPLY,Short Term,146.6,90.6,90.6,77.1,73.3,12.6,11.3,-999999.0,0.0,117.6,5.0,5.0,4.9,4.9,-999999.0,-999999.0,0.0,0.0,0.0,1026.0,634.0,634.0,540.0,513.0,88.0,79.0,7.0,0.0,823.0,35.0,35.0,34.0,34.0,-999999.0,-999999.0
1872,9/24/2021,NC,GRANVILLE HEALTH SYSTEMS,OXFORD,Short Term,53.0,53.0,53.0,38.9,38.9,8.1,8.1,0.0,0.0,53.0,6.0,6.0,4.6,4.6,-999999.0,-999999.0,0.0,0.0,0.0,371.0,371.0,371.0,272.0,272.0,57.0,57.0,0.0,0.0,371.0,42.0,42.0,32.0,32.0,27.0,27.0
1876,10/1/2021,NC,CAPE FEAR VALLEY MEDICAL CENTER,FAYETTEVILLE,Short Term,745.6,531.6,531.6,481.3,447.9,49.6,49.0,0.0,0.0,602.6,116.0,65.0,88.6,61.6,20.6,20.3,0.0,0.0,0.0,5219.0,3721.0,3721.0,3369.0,3135.0,347.0,343.0,0.0,0.0,4218.0,812.0,455.0,620.0,431.0,144.0,142.0
1952,9/24/2021,NC,"TRANSYLVANIA REGIONAL HOSPITAL, INC",BREVARD,Critical Access Hospitals,49.0,49.0,37.0,20.9,20.9,-999999.0,-999999.0,0.0,0.0,37.0,6.0,6.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,343.0,343.0,259.0,146.0,146.0,27.0,23.0,0.0,0.0,259.0,42.0,42.0,13.0,13.0,12.0,10.0
2005,9/24/2021,NC,DAVIS REGIONAL MEDICAL CENTER,STATESVILLE,Short Term,123.0,88.0,88.0,65.1,65.1,5.4,5.4,0.0,0.0,88.0,8.0,8.0,5.3,5.3,4.6,4.6,0.0,0.0,0.0,861.0,616.0,616.0,456.0,456.0,38.0,38.0,0.0,0.0,616.0,56.0,56.0,37.0,37.0,32.0,32.0
2022,10/1/2021,NC,SOUTHEASTERN REGIONAL MEDICAL CENTER,LUMBERTON,Short Term,315.4,207.6,207.6,206.4,157.4,17.7,15.7,-999999.0,-999999.0,269.4,37.9,24.9,17.6,13.7,5.9,5.7,-999999.0,0.0,-999999.0,2208.0,1453.0,1453.0,1445.0,1102.0,124.0,110.0,6.0,5.0,1886.0,265.0,174.0,123.0,96.0,41.0,40.0
2040,10/1/2021,NC,WAKEMED,CARY,Short Term,227.1,145.7,145.7,141.6,135.4,25.0,24.0,0.0,0.0,152.6,13.7,13.7,12.4,12.4,8.7,8.0,0.0,0.0,0.0,1590.0,1020.0,1020.0,991.0,948.0,175.0,168.0,0.0,0.0,1068.0,96.0,96.0,87.0,87.0,61.0,56.0
2062,10/1/2021,NC,WILMINGTON TREATMENT CENTER,WILMINGTON,Short Term,44.0,44.0,44.0,40.3,40.3,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,308.0,308.0,282.0,282.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,10/1/2021,NC,CARTERET GENERAL HOSPITAL,MOREHEAD CITY,Short Term,99.0,89.0,89.0,86.3,86.3,15.6,15.6,0.0,0.0,89.0,10.0,10.0,7.3,7.3,-999999.0,-999999.0,0.0,0.0,0.0,693.0,623.0,623.0,604.0,604.0,109.0,109.0,0.0,0.0,623.0,70.0,70.0,51.0,51.0,20.0,20.0
2131,10/1/2021,NC,ALAMANCE REGIONAL MEDICAL CENTER,BURLINGTON,Short Term,238.0,165.0,165.0,143.1,126.3,36.9,36.9,0.0,0.0,207.0,39.0,20.0,20.3,15.3,7.0,7.0,0.0,0.0,0.0,1666.0,1155.0,1155.0,1002.0,884.0,258.0,258.0,0.0,0.0,1449.0,273.0,140.0,142.0,107.0,49.0,49.0
2139,9/24/2021,NC,ATRIUM HEALTH UNION,MONROE,Short Term,212.0,199.0,171.0,152.0,150.4,63.4,61.9,0.0,0.0,184.0,23.0,23.0,21.9,21.9,18.7,18.6,0.0,0.0,0.0,1484.0,1393.0,1197.0,1064.0,1053.0,444.0,433.0,0.0,0.0,1288.0,161.0,161.0,153.0,153.0,131.0,130.0
2165,10/1/2021,NC,NORTH CAROLINA SPECIALTY HOSPITAL,DURHAM,Short Term,31.0,31.0,31.0,10.9,10.9,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,217.0,76.0,76.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,9/24/2021,NC,UNC ROCKINGHAM,EDEN,Short Term,114.0,93.0,93.0,22.6,22.6,8.9,8.7,0.0,0.0,93.0,8.0,8.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,798.0,651.0,651.0,158.0,158.0,62.0,61.0,0.0,0.0,651.0,56.0,56.0,25.0,25.0,19.0,19.0
2271,10/1/2021,NC,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,SUPPLY,Short Term,143.0,87.0,87.0,76.4,71.3,13.3,11.4,-999999.0,-999999.0,114.0,5.0,5.0,4.6,4.6,-999999.0,-999999.0,0.0,0.0,0.0,1001.0,609.0,609.0,535.0,499.0,93.0,80.0,-999999.0,-999999.0,798.0,35.0,35.0,32.0,32.0,10.0,10.0
2305,9/24/2021,NC,PENDER MEMORIAL HOSPITAL,BURGAW,Critical Access Hospitals,25.0,18.0,18.0,14.3,14.3,-999999.0,-999999.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,126.0,126.0,100.0,100.0,4.0,4.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,9/24/2021,NC,ATRIUM HEALTH CLEVELAND,SHELBY,Short Term,213.0,205.0,205.0,171.7,170.9,67.6,66.6,-999999.0,0.0,213.0,18.0,18.0,18.3,18.3,12.4,12.4,0.0,0.0,0.0,1491.0,1435.0,1435.0,1202.0,1196.0,473.0,466.0,-999999.0,0.0,1491.0,126.0,126.0,128.0,128.0,87.0,87.0
2574,10/1/2021,NC,ATRIUM HEALTH UNION,MONROE,Short Term,302.9,284.3,244.3,226.6,224.9,81.9,80.4,-999999.0,0.0,262.9,32.9,32.9,27.6,27.6,17.6,17.6,0.0,0.0,0.0,2120.0,1990.0,1710.0,1586.0,1574.0,573.0,563.0,-999999.0,0.0,1840.0,230.0,230.0,193.0,193.0,123.0,123.0
2575,9/24/2021,NC,WILSON MEDICAL CENTER,WILSON,Short Term,180.0,121.0,116.6,121.0,116.6,22.4,22.4,0.0,0.0,180.0,16.0,16.0,13.6,13.6,4.0,4.0,0.0,0.0,0.0,1260.0,847.0,816.0,847.0,816.0,157.0,157.0,0.0,0.0,1260.0,112.0,112.0,95.0,95.0,28.0,28.0
2645,9/24/2021,NC,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,DANBURY,Critical Access Hospitals,14.0,14.0,14.0,9.7,9.7,-999999.0,-999999.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,98.0,68.0,68.0,9.0,9.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,9/24/2021,NC,ALLEGHANY COUNTY MEMORIAL HOSPITAL,SPARTA,Critical Access Hospitals,6.0,6.0,6.0,4.4,4.4,-999999.0,-999999.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,31.0,31.0,9.0,9.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,10/1/2021,NC,NOVANT HEALTH MATTHEWS MEDICAL CENTER,MATTHEWS,Short Term,312.0,181.0,181.0,179.9,152.6,27.7,25.3,-999999.0,0.0,243.0,10.0,10.0,9.4,9.4,4.1,4.1,0.0,0.0,0.0,2184.0,1267.0,1267.0,1259.0,1068.0,194.0,177.0,-999999.0,0.0,1701.0,70.0,70.0,66.0,66.0,29.0,29.0
2738,9/24/2021,NC,NORTH CAROLINA BAPTIST HOSPITAL,WINSTON-SALEM,Short Term,899.1,652.0,652.0,614.7,540.9,63.6,62.0,8.3,5.0,756.6,127.4,99.9,105.0,88.1,20.9,19.7,-999999.0,0.0,0.0,6294.0,4564.0,4564.0,4303.0,3786.0,445.0,434.0,58.0,35.0,5296.0,892.0,699.0,735.0,617.0,146.0,138.0
2844,9/24/2021,NC,CAROLINAS CONTINUECARE HOSPITAL AT PINEVILLE,CHARLOTTE,Long Term,40.0,40.0,31.3,31.3,31.3,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,280.0,219.0,219.0,219.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,10/1/2021,NC,PENDER MEMORIAL HOSPITAL,BURGAW,Critical Access Hospitals,25.0,18.0,18.0,15.6,15.6,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,126.0,126.0,109.0,109.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,9/24/2021,NC,WAKEMED,CARY,Short Term,253.6,172.4,172.4,159.0,151.9,27.4,31.4,0.0,0.0,180.4,15.4,15.4,13.1,13.1,9.0,9.0,0.0,0.0,0.0,1775.0,1207.0,1207.0,1113.0,1063.0,192.0,220.0,0.0,0.0,1263.0,108.0,108.0,92.0,92.0,63.0,63.0
2963,9/24/2021,NC,DUKE REGIONAL HOSPITAL,DURHAM,Short Term,333.3,280.6,280.6,227.0,227.0,28.7,28.7,0.0,0.0,280.6,20.7,20.7,19.0,19.0,10.3,10.3,0.0,0.0,0.0,2333.0,1964.0,1964.0,1589.0,1589.0,201.0,201.0,0.0,0.0,1964.0,145.0,145.0,133.0,133.0,72.0,72.0
2977,10/1/2021,NC,HAYWOOD REGIONAL MEDICAL CENTER,CLYDE,Short Term,100.0,100.0,100.0,65.6,65.6,10.3,10.3,0.0,0.0,100.0,10.0,10.0,6.3,6.3,-999999.0,-999999.0,0.0,0.0,0.0,700.0,700.0,700.0,459.0,459.0,72.0,72.0,0.0,0.0,700.0,70.0,70.0,44.0,44.0,25.0,25.0
3160,10/1/2021,NC,NOVANT HEALTH MEDICAL PARK HOSPITAL,WINSTON-SALEM,Short Term,38.0,38.0,38.0,16.0,16.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,266.0,266.0,112.0,112.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,9/24/2021,NC,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,CHARLOTTE,Short Term,1147.0,609.0,609.0,616.9,525.0,33.6,28.7,-999999.0,-999999.0,783.0,58.0,48.0,45.9,40.9,6.3,5.9,0.0,0.0,0.0,8029.0,4263.0,4263.0,4318.0,3675.0,235.0,201.0,26.0,16.0,5481.0,406.0,336.0,321.0,286.0,44.0,41.0
3284,10/1/2021,NC,BLUE RIDGE REGIONAL HOSPITAL,SPRUCE PINE,Critical Access Hospitals,50.0,50.0,38.0,15.3,15.3,5.3,-999999.0,0.0,0.0,38.0,6.0,6.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,350.0,350.0,266.0,107.0,107.0,37.0,19.0,0.0,0.0,266.0,42.0,42.0,16.0,16.0,14.0,-999999.0
3364,9/24/2021,NC,FRYE REGIONAL MEDICAL CENTER,HICKORY,Short Term,281.0,204.0,204.0,198.3,198.3,19.4,19.4,0.0,0.0,204.0,24.0,24.0,21.7,21.7,8.3,8.3,0.0,0.0,0.0,1967.0,1428.0,1428.0,1388.0,1388.0,136.0,136.0,0.0,0.0,1428.0,168.0,168.0,152.0,152.0,58.0,58.0
3405,10/1/2021,NC,HIGH POINT REGIONAL HOSPITAL,HIGH POINT,Short Term,237.0,237.0,237.0,183.9,183.9,35.1,34.1,0.0,0.0,237.0,26.4,26.4,25.3,25.3,16.6,16.4,0.0,0.0,0.0,1659.0,1659.0,1659.0,1287.0,1287.0,246.0,239.0,0.0,0.0,1659.0,185.0,185.0,177.0,177.0,116.0,115.0
3470,9/24/2021,NC,MARGARET R PARDEE MEMORIAL HOSPITAL,HENDERSONVILLE,Short Term,175.9,149.0,149.0,79.9,79.9,23.0,22.7,0.0,0.0,149.0,22.0,22.0,11.0,11.0,5.3,5.0,0.0,0.0,0.0,1231.0,1043.0,1043.0,559.0,559.0,161.0,159.0,0.0,0.0,1043.0,154.0,154.0,77.0,77.0,37.0,35.0
3506,10/1/2021,NC,WILSON MEDICAL CENTER,WILSON,Short Term,180.0,111.1,108.6,111.1,108.6,17.6,17.6,0.0,0.0,180.0,16.0,16.0,13.7,13.7,4.7,4.7,0.0,0.0,0.0,1260.0,778.0,760.0,778.0,760.0,123.0,123.0,0.0,0.0,1260.0,112.0,112.0,96.0,96.0,33.0,33.0
3555,10/1/2021,NC,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,DANBURY,Critical Access Hospitals,14.0,14.0,14.0,10.7,10.7,-999999.0,-999999.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,98.0,75.0,75.0,10.0,10.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
3595,10/1/2021,NC,ATRIUM HEALTH UNIVERSITY CITY,CHARLOTTE,Short Term,290.3,290.3,251.7,211.1,211.1,53.6,50.0,-999999.0,0.0,251.7,11.4,11.4,11.4,11.4,-999999.0,-999999.0,0.0,0.0,0.0,2032.0,2032.0,1762.0,1478.0,1478.0,375.0,350.0,-999999.0,0.0,1762.0,80.0,80.0,80.0,80.0,27.0,25.0
3671,10/1/2021,NC,VIDANT EDGECOMBE HOSPITAL,TARBORO,Short Term,91.3,60.0,60.0,59.7,59.7,9.9,9.9,0.0,0.0,60.0,8.0,8.0,7.7,7.7,-999999.0,-999999.0,0.0,0.0,0.0,639.0,420.0,420.0,418.0,418.0,69.0,69.0,0.0,0.0,420.0,56.0,56.0,54.0,54.0,14.0,14.0
3699,9/24/2021,NC,HALIFAX REGIONAL MEDICAL CENTER INC,ROANOKE RAPIDS,Short Term,218.0,156.0,156.0,96.4,96.4,16.0,16.0,0.0,0.0,157.0,14.0,14.0,6.9,6.9,4.6,4.6,0.0,0.0,0.0,1526.0,1092.0,1092.0,675.0,675.0,112.0,112.0,0.0,0.0,1099.0,98.0,98.0,48.0,48.0,32.0,32.0
3752,9/24/2021,NC,NASH GENERAL HOSPITAL,ROCKY MOUNT,Short Term,358.0,286.0,286.0,147.7,147.7,27.7,27.4,0.0,0.0,286.0,18.0,18.0,11.9,11.9,7.0,7.0,0.0,0.0,0.0,2506.0,2002.0,2002.0,1034.0,1034.0,194.0,192.0,0.0,0.0,2002.0,126.0,126.0,83.0,83.0,49.0,49.0
3791,9/24/2021,NC,WAYNE MEMORIAL HOSPITAL,GOLDSBORO,Short Term,306.3,243.0,243.0,127.6,127.6,38.3,36.4,0.0,0.0,257.0,17.0,17.0,15.7,15.7,11.6,11.6,0.0,0.0,0.0,2144.0,1701.0,1701.0,893.0,893.0,268.0,255.0,0.0,0.0,1799.0,119.0,119.0,110.0,110.0,81.0,81.0
