,collection_week,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
992,9/17/2021,MT,MADISON VALLEY MEDICAL CENTER,ENNIS,Critical Access Hospitals,12.0,12.0,10.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,70.0,25.0,25.0,11.0,11.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
999,9/24/2021,MT,KALISPELL REGIONAL MEDICAL CENTER,KALISPELL,Short Term,321.0,275.0,126.0,142.4,123.9,44.0,44.0,-999999.0,-999999.0,156.0,48.0,30.0,32.3,25.1,14.7,14.7,0.0,0.0,0.0,2247.0,1925.0,882.0,997.0,867.0,308.0,308.0,10.0,8.0,1092.0,336.0,210.0,226.0,176.0,103.0,103.0
1024,10/1/2021,MT,PRAIRIE COMMUNITY HOSPITAL,TERRY,Critical Access Hospitals,26.0,26.0,25.0,18.0,18.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,182.0,175.0,126.0,126.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,10/1/2021,MT,BENEFIS TETON MEDICAL CENTER,CHOTEAU,Critical Access Hospitals,25.0,6.0,6.0,4.9,4.9,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,42.0,42.0,34.0,34.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,10/1/2021,MT,BILLINGS CLINIC HOSPITAL,BILLINGS,Short Term,368.3,338.3,302.3,292.9,276.1,62.6,61.7,-999999.0,-999999.0,332.3,53.1,38.1,42.0,32.4,18.3,18.3,0.0,0.0,0.0,2578.0,2368.0,2116.0,2050.0,1933.0,438.0,432.0,5.0,5.0,2326.0,372.0,267.0,294.0,227.0,128.0,128.0
1452,9/24/2021,MT,TRINITY HOSPITAL,WOLF POINT,Critical Access Hospitals,22.0,22.0,22.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,22.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,154.0,19.0,19.0,-999999.0,0.0,0.0,0.0,154.0,7.0,7.0,0.0,0.0,0.0,0.0
1511,10/1/2021,MT,BIG SANDY MEDICAL CENTER,BIG SANDY,Critical Access Hospitals,25.0,25.0,25.0,19.0,19.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,133.0,133.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,9/17/2021,MT,ST JAMES HEALTHCARE,BUTTE,Short Term,75.0,69.0,69.0,55.0,53.7,11.4,11.4,0.0,0.0,75.0,11.0,11.0,5.9,5.9,-999999.0,-999999.0,0.0,0.0,0.0,525.0,483.0,483.0,385.0,376.0,80.0,80.0,0.0,0.0,525.0,77.0,77.0,41.0,41.0,25.0,25.0
1728,9/24/2021,MT,GLENDIVE MEDICAL CENTER,GLENDIVE,Critical Access Hospitals,32.0,32.0,25.0,12.7,12.7,-999999.0,-999999.0,0.0,0.0,25.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,224.0,175.0,89.0,89.0,13.0,13.0,0.0,0.0,175.0,21.0,21.0,0.0,0.0,0.0,0.0
1822,9/17/2021,MT,HOLY ROSARY HEALTHCARE,MILES CITY,Critical Access Hospitals,26.7,25.7,25.7,23.7,21.9,12.1,12.0,-999999.0,-999999.0,26.7,5.0,5.0,4.4,4.4,-999999.0,-999999.0,0.0,0.0,0.0,187.0,180.0,180.0,166.0,153.0,85.0,84.0,19.0,-999999.0,187.0,35.0,35.0,31.0,31.0,27.0,27.0
1960,9/17/2021,MT,PROVIDENCE ST JOSEPH MEDICAL CENTER,POLSON,Critical Access Hospitals,22.0,22.0,22.0,7.4,7.0,-999999.0,-999999.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,154.0,52.0,49.0,18.0,18.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,9/24/2021,MT,BILLINGS CLINIC BROADWATER,TOWNSEND,Critical Access Hospitals,29.0,29.0,27.0,15.6,15.3,-999999.0,-999999.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,189.0,109.0,107.0,4.0,-999999.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,10/1/2021,MT,ROUNDUP MEMORIAL HEALTHCARE,ROUNDUP,Critical Access Hospitals,25.0,25.0,25.0,20.6,20.6,-999999.0,-999999.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,144.0,144.0,4.0,4.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,10/1/2021,MT,SHERIDAN MEMORIAL HOSPTIAL,PLENTYWOOD,Critical Access Hospitals,19.0,18.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,19.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,126.0,126.0,35.0,35.0,0.0,0.0,0.0,0.0,133.0,7.0,7.0,0.0,0.0,0.0,0.0
2178,9/24/2021,MT,BILLINGS CLINIC HOSPITAL,BILLINGS,Short Term,368.0,338.0,302.0,255.4,241.1,54.9,54.3,-999999.0,-999999.0,332.0,54.6,39.3,40.1,33.6,18.7,18.7,0.0,0.0,0.0,2576.0,2366.0,2114.0,1788.0,1688.0,384.0,380.0,12.0,12.0,2324.0,382.0,275.0,281.0,235.0,131.0,131.0
2249,9/24/2021,MT,LIBERTY MEDICAL CENTER,CHESTER,Critical Access Hospitals,25.0,25.0,25.0,22.0,22.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,154.0,154.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,9/24/2021,MT,DEER LODGE MEDICAL CENTER,DEER LODGE,Critical Access Hospitals,20.0,20.0,16.0,4.6,4.6,-999999.0,-999999.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,112.0,32.0,32.0,7.0,7.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,9/17/2021,MT,ST VINCENT HEALTHCARE,BILLINGS,Short Term,272.0,236.0,213.0,197.9,178.1,47.6,47.1,15.3,-999999.0,249.0,49.0,24.0,31.9,18.6,9.9,9.6,0.0,0.0,0.0,1904.0,1652.0,1491.0,1385.0,1247.0,333.0,330.0,107.0,21.0,1743.0,343.0,168.0,223.0,130.0,69.0,67.0
2439,9/17/2021,MT,TRINITY HOSPITAL,WOLF POINT,Critical Access Hospitals,22.0,22.0,22.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,22.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,154.0,15.0,15.0,-999999.0,-999999.0,0.0,0.0,154.0,7.0,7.0,0.0,0.0,0.0,0.0
2561,9/17/2021,MT,BENEFIS HOSPITALS INC,GREAT FALLS,Short Term,240.0,160.0,160.0,228.3,160.0,38.7,38.7,-999999.0,-999999.0,240.0,21.0,21.0,19.7,19.7,8.7,8.7,0.0,0.0,0.0,1680.0,1120.0,1120.0,1598.0,1120.0,271.0,271.0,6.0,6.0,1680.0,147.0,147.0,138.0,138.0,61.0,61.0
2602,10/1/2021,MT,NORTH VALLEY HOSPITAL,WHITEFISH,Critical Access Hospitals,40.0,40.0,25.0,21.1,21.1,7.1,6.6,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,280.0,175.0,148.0,148.0,50.0,46.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2703,9/17/2021,MT,NORTHERN ROCKIES MEDICAL CENTER,CUT BANK,Critical Access Hospitals,20.0,8.0,8.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,56.0,56.0,21.0,21.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,9/24/2021,MT,BIG SANDY MEDICAL CENTER,BIG SANDY,Critical Access Hospitals,25.0,25.0,25.0,19.0,19.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,133.0,133.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,10/1/2021,MT,MOUNTAINVIEW MEDICAL CENTER,WHITE SULPHUR SPRING,Critical Access Hospitals,25.0,25.0,25.0,10.0,-999999.0,-999999.0,-999999.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,70.0,14.0,14.0,14.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,9/24/2021,MT,PIONEER MEDICAL CENTER,BIG TIMBER,Critical Access Hospitals,25.0,25.0,25.0,23.7,23.7,-999999.0,-999999.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,166.0,166.0,-999999.0,-999999.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,9/17/2021,MT,BITTERROOT HEALTH - DALY HOSPITAL,HAMILTON,Critical Access Hospitals,30.0,30.0,30.0,19.1,19.1,5.4,5.4,0.0,0.0,30.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,210.0,210.0,210.0,134.0,134.0,38.0,38.0,0.0,0.0,210.0,26.0,26.0,26.0,26.0,19.0,19.0
3253,9/17/2021,MT,BIG HORN HOSPITAL,HARDIN,Critical Access Hospitals,18.0,18.0,18.0,5.1,5.1,-999999.0,-999999.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,126.0,36.0,36.0,16.0,16.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,9/17/2021,MT,NORTH VALLEY HOSPITAL,WHITEFISH,Critical Access Hospitals,40.0,40.0,25.0,21.9,21.9,9.0,9.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,280.0,175.0,153.0,153.0,63.0,63.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,9/17/2021,MT,ST PATRICK HOSPITAL,MISSOULA,Short Term,209.0,203.0,203.0,157.3,152.9,30.0,29.9,0.0,0.0,208.1,23.0,23.0,19.3,19.3,10.3,10.3,0.0,0.0,0.0,1463.0,1421.0,1421.0,1101.0,1070.0,210.0,209.0,0.0,0.0,1457.0,161.0,161.0,135.0,135.0,72.0,72.0
3406,9/24/2021,MT,GARFIELD COUNTY HEALTH CENTER,JORDAN,Critical Access Hospitals,25.0,25.0,25.0,21.0,21.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,147.0,147.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,10/1/2021,MT,NORTHERN ROCKIES MEDICAL CENTER,CUT BANK,Critical Access Hospitals,20.0,8.0,8.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,56.0,56.0,27.0,27.0,6.0,6.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,9/24/2021,MT,SHERIDAN MEMORIAL HOSPTIAL,PLENTYWOOD,Critical Access Hospitals,19.0,18.0,18.0,5.6,5.6,-999999.0,-999999.0,0.0,0.0,19.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,126.0,126.0,39.0,39.0,-999999.0,-999999.0,0.0,0.0,133.0,7.0,7.0,0.0,0.0,0.0,0.0
3659,9/24/2021,MT,MOUNTAINVIEW MEDICAL CENTER,WHITE SULPHUR SPRING,Critical Access Hospitals,25.0,25.0,25.0,9.3,-999999.0,-999999.0,-999999.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,65.0,14.0,10.0,10.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,10/1/2021,MT,CABINET PEAKS MEDICAL CENTER,LIBBY,Critical Access Hospitals,25.0,25.0,25.0,7.4,7.4,-999999.0,-999999.0,0.0,0.0,25.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,52.0,52.0,21.0,21.0,0.0,0.0,175.0,14.0,14.0,10.0,10.0,0.0,0.0
3917,9/24/2021,MT,NORTH VALLEY HOSPITAL,WHITEFISH,Critical Access Hospitals,40.0,40.0,25.0,21.9,21.9,10.7,10.7,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,280.0,175.0,153.0,153.0,75.0,75.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,10/1/2021,MT,NORTHERN MONTANA HOSPITAL,HAVRE,Short Term,35.0,35.0,26.0,19.7,19.6,8.9,8.4,0.0,0.0,26.0,6.0,6.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,245.0,245.0,182.0,138.0,137.0,62.0,59.0,0.0,0.0,182.0,42.0,42.0,20.0,20.0,20.0,20.0
3973,10/1/2021,MT,BILLINGS CLINIC BROADWATER,TOWNSEND,Critical Access Hospitals,29.0,29.0,27.0,14.7,14.7,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,189.0,103.0,103.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,10/1/2021,MT,BITTERROOT HEALTH - DALY HOSPITAL,HAMILTON,Critical Access Hospitals,30.0,30.0,30.0,20.9,20.9,7.6,7.6,0.0,0.0,30.0,4.1,4.1,4.1,4.1,-999999.0,-999999.0,0.0,0.0,0.0,210.0,210.0,210.0,146.0,146.0,53.0,53.0,0.0,0.0,210.0,29.0,29.0,29.0,29.0,27.0,27.0
4012,9/17/2021,MT,LIVINGSTON HEALTHCARE,LIVINGSTON,Critical Access Hospitals,22.0,22.0,22.0,20.0,20.0,8.3,8.3,0.0,0.0,22.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,154.0,154.0,154.0,140.0,140.0,58.0,58.0,0.0,0.0,154.0,14.0,14.0,14.0,14.0,12.0,12.0
4049,10/1/2021,MT,FRANCES MAHON DEACONESS HOSPITAL,GLASGOW,Critical Access Hospitals,29.0,25.0,25.0,9.0,8.0,-999999.0,-999999.0,0.0,0.0,25.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,175.0,175.0,63.0,56.0,15.0,15.0,0.0,0.0,175.0,14.0,14.0,0.0,0.0,0.0,0.0
4175,9/17/2021,MT,CABINET PEAKS MEDICAL CENTER,LIBBY,Critical Access Hospitals,25.0,25.0,25.0,8.0,8.0,5.9,5.9,0.0,0.0,25.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,56.0,56.0,41.0,41.0,0.0,0.0,175.0,14.0,14.0,9.0,9.0,0.0,0.0
4301,9/17/2021,MT,STILLWATER BILLINGS CLINIC,COLUMBUS,Critical Access Hospitals,16.7,11.7,11.7,6.6,6.6,-999999.0,-999999.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,82.0,82.0,46.0,46.0,5.0,5.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,9/17/2021,MT,FALLON MEDICAL COMPLEX HOSPITAL,BAKER,Critical Access Hospitals,25.0,25.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,35.0,28.0,28.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
4310,9/24/2021,MT,CENTRAL MONTANA MEDICAL CENTER,LEWISTOWN,Critical Access Hospitals,35.0,35.0,29.0,10.4,10.4,-999999.0,-999999.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,203.0,73.0,73.0,26.0,26.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0
4436,9/24/2021,MT,PHILLIPS COUNTY MEDICAL CENTER,MALTA,Critical Access Hospitals,6.0,6.0,6.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,8.0,8.0,4.0,4.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
4442,9/17/2021,MT,BEARTOOTH BILLINGS CLINIC,RED LODGE,Critical Access Hospitals,10.0,10.0,10.0,7.9,7.9,-999999.0,-999999.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,55.0,55.0,11.0,11.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
4502,10/1/2021,MT,HOLY ROSARY HEALTHCARE,MILES CITY,Critical Access Hospitals,25.7,25.7,25.7,24.6,23.4,15.1,15.1,-999999.0,0.0,25.7,5.0,5.0,4.1,4.1,-999999.0,-999999.0,0.0,0.0,0.0,180.0,180.0,180.0,172.0,164.0,106.0,106.0,16.0,0.0,180.0,35.0,35.0,29.0,29.0,24.0,24.0
4506,10/1/2021,MT,PIONEER MEDICAL CENTER,BIG TIMBER,Critical Access Hospitals,25.0,25.0,25.0,25.0,24.2,-999999.0,-999999.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,150.0,145.0,4.0,-999999.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
4553,10/1/2021,MT,ROOSEVELT MEDICAL CENTER,CULBERTSON,Critical Access Hospitals,28.0,28.0,25.0,25.0,24.9,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,196.0,175.0,175.0,174.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,9/17/2021,MT,WHEATLAND MEMORIAL HOSPITAL,HARLOWTON,Critical Access Hospitals,28.0,28.0,25.0,14.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,196.0,175.0,98.0,98.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
